uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19db5577-fc0e-11ed-88fc-93f4be02dfa8	neigbor116.txt	Major innovation as a dynamic capability: a systems approach.	Major innovation as a dynamic capability : a systems approach .	O'Connor, G. C. 2008. Major innovation as a dynamic capability: a systems approach. Journal of Product Innovation Management, 25, 313-330.	Major innovation as a dynamic capability: a systems approach.	Entrepreneurship in Education: What, Why, When, How	Martin Lackéus	2015
19db5578-fc0e-11ed-88fc-93f4be02dfa8	neigbor87.txt	Care was taken during the fieldwork to try to distinguish between the events; however impact on livelihood strategies may be problematic.	Care was taken during the fieldwork to try to distinguish between the events ; however impact on livelihood strategies may be problematic .	* The specificities of each area may lead to over-attention to detail and the inability to draw out general lessons/best practice. * The current drought (particularly in the north of Inhambane) may make the identification of postflood lessons more difficult. Care was taken during the fieldwork to try to distinguish between the events; however impact on livelihood strategies may be problematic.	Care was taken during the fieldwork to try to distinguish between the events; however impact on livelihood strategies may be problematic.	Learning Lessons from Disaster Recovery: The Case of Mozambique	Peter Wiles, Kerry Selvester, Lourdes Fidalgo	2005
19db5579-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	Key challenges of this project were: (1) Unavailability of online facilities (both connectivity and devices), this created an unequal environment for the students to continue their studies; (2) Unavailability of material readily available to be broadcasted, shared with students; (3) Cost of connectivity.	Key challenges of this project were : ( 1 ) Unavailability of online facilities ( both connectivity and devices ) , this created an unequal environment for the students to continue their studies ; ( 2 ) Unavailability of material readily available to be broadcasted , shared with students ; ( 3 ) Cost of connectivity .	Key challenges of this project were: (1) Unavailability of online facilities (both connectivity and devices), this created an unequal environment for the students to continue their studies; (2) Unavailability of material readily available to be broadcasted, shared with students; (3) Cost of connectivity. Seeking partnership with government agencies from other countries engaged in education activities or any donors. There is a clear road to sustainability since the government of Sri Lanka backs all these initiates through the Ministry of Education and ICTA. All programs initiated can be replicated if: proper engagement models with the private sector are clearly documented and agreed upon.	Key challenges of this project were: (1) Unavailability of online facilities (both connectivity and devices), this created an unequal environment for the students to continue their studies; (2) Unavailability of material readily available to be broadcasted, shared with students; (3) Cost of connectivity.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19db557a-fc0e-11ed-88fc-93f4be02dfa8	neigbor82.txt	Head of state: Rumen Radev(replaced Rosen Plevneliev in January) Head of government: Boyko Borisov Summary detentions, pushbacks and abuses at the border continued.	Head of state : Rumen Radev ( replaced Rosen Plevneliev in January ) Head of government : Boyko Borisov Summary detentions , pushbacks and abuses at the border continued .	Head of state: Rumen Radev(replaced Rosen Plevneliev in January) Head of government: Boyko Borisov Summary detentions, pushbacks and abuses at the border continued. The necessary services were not provided to migrants and refugees, including to unaccompanied children. A climate of xenophobia and intolerance sharply intensified. Roma continued to be at risk of pervasive discrimination.	Head of state: Rumen Radev(replaced Rosen Plevneliev in January) Head of government: Boyko Borisov Summary detentions, pushbacks and abuses at the border continued.	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
19db557b-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	"To communicate the Footprint concept to the broader public is also a ""must"", of course - with creative initiatives, through art and in cooperation with schools, universities and businesses."	"To communicate the Footprint concept to the broader public is also a "" must "" , of course - with creative initiatives , through art and in cooperation with schools , universities and businesses ."	"Part 4 The Footprint's role in education for sustainable development called upon decision-makers to halt biodiversity loss and conserve their precious sites. The video statements proved to be a convincing medium to engage people. Avaaraq from Greenland opened the floor by introducing the endeavor, truly speaking with her heart: ""Take a look at me. Take a look at my friends. Our homelands are suffering the consequences of climate change. We are not just another story in the news. We are the ones who need action now. This is personal!"" As a consequence to the diverse youth activities at COP 10, the CBD Executive Secretary, Dr. Ahmed Djoghlaf, committed the CBD Secretariat to establish a permanent focal point for youth in Montreal. ""Go 4 BioDiv"" 2010 was a joint initiative by GTZ, IUCN, UNESCO World Heritage Center, Tsukuba University (Japan) and the CBD. ""I believe in the simple, small things that each of us can do - we can all become active and turn things around! When we talk with our friends about the possibility for action, they will tell others who will tell others in turn. To communicate the Footprint concept to the broader public is also a ""must"", of course - with creative initiatives, through art and in cooperation with schools, universities and businesses. Thus the Footprint philosophy will take a place in peoples' daily lives."" elsa leticia esquer Ovalle from Mexico, student of natural resource management and ""Go 4 BioDiv"" participant Part 4 The Footprint's role in education for sustainable development ."	"To communicate the Footprint concept to the broader public is also a ""must"", of course - with creative initiatives, through art and in cooperation with schools, universities and businesses."	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19db557c-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	ILO technical reports, 2016/2.	ILO technical reports , 2016/2 .	International Labour Organization (ILO) 2016 Labour migration in Latin America and the Caribbean: Diagnosis, strategy, and ILO's work in the region. ILO technical reports, 2016/2. ILO, Lima. Available at www.ilo.org/wcmsp5/ groups/public/---americas/---ro-lima/documents/publication/wcms_548185.pdf. 2018 Europe's ageing population comes with a silver lining. Available at www.ilo.org/brussels/ information-resources/news/WCMS_645926/lang--en/index.htm. 2019 labour mobility in Pacific Island countries. Available at www.ilo.org/wcmsp5/groups/ public/---asia/---ro-bangkok/---ilo-suva/documents/publication/wcms_712549.pdf.	ILO technical reports, 2016/2.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19db557d-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	A great way to understand a different business culture is to do business, not read about how others do it.	A great way to understand a different business culture is to do business , not read about how others do it .	Attend an international trade show in your industry. U.S. embassies abroad often staffa national pavilion where U.S. sellers and foreign buyers, often from many countries in a region, meet. A great way to understand a different business culture is to do business, not read about how others do it.	A great way to understand a different business culture is to do business, not read about how others do it.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19db557e-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	These jobs can also change the industrial structure in ways that favor the most productive economic units and push the least productive out of business.	These jobs can also change the industrial structure in ways that favor the most productive economic units and push the least productive out of business .	Global integration: Jobs linked to world markets and jobs in foreign-owned companies allow acquiring more advanced technical and managerial skills. These jobs can also change the industrial structure in ways that favor the most productive economic units and push the least productive out of business.	These jobs can also change the industrial structure in ways that favor the most productive economic units and push the least productive out of business.	World Development Report 2013: Jobs	World Bank	2012
19db557f-fc0e-11ed-88fc-93f4be02dfa8	neigbor65.txt	Jean Piaget, Lev Vygotsky and Jerome Bruner differ in important ways about their explanations of how children develop and learn, but they all agree that cognitive development of the child is linked to construction of knowledge in the brain within a social context (Banu, 2009).	Jean Piaget , Lev Vygotsky and Jerome Bruner differ in important ways about their explanations of how children develop and learn , but they all agree that cognitive development of the child is linked to construction of knowledge in the brain within a social context ( Banu , 2009 ) .	Jean Piaget, Lev Vygotsky and Jerome Bruner differ in important ways about their explanations of how children develop and learn, but they all agree that cognitive development of the child is linked to construction of knowledge in the brain within a social context (Banu, 2009). They also agree that language development linking sounds, words and meaning as a means of communication is a critical element of cognitive development.	Jean Piaget, Lev Vygotsky and Jerome Bruner differ in important ways about their explanations of how children develop and learn, but they all agree that cognitive development of the child is linked to construction of knowledge in the brain within a social context (Banu, 2009).	English Language Teaching in Rural Areas: A Scenario and Problems and Prospects in Context of Bangladesh	Md.Mahroof Hossain	2016
19db5580-fc0e-11ed-88fc-93f4be02dfa8	neigbor163.txt	Food insecurity and malnutrition are high in areas affected by violence, where livelihoods have been limited by insecurity and displacement.	Food insecurity and malnutrition are high in areas affected by violence , where livelihoods have been limited by insecurity and displacement .	Poverty, the absence of essential services and weak local governance capacity in the most affected regions continue to aggravate people's vulnerability and erode resilience. Food insecurity and malnutrition are high in areas affected by violence, where livelihoods have been limited by insecurity and displacement. At the start of the 2019-20 school year, 1,455 schools were unable to reopen due to insecurity, affecting 203,000 school-age children. An average of 57 health facilities were closed and 66 were functioning at minimum capacity in recent months, with most closures reported from the Sahel and Central North regions, restricting access to health care for more than 620,000 people.	Food insecurity and malnutrition are high in areas affected by violence, where livelihoods have been limited by insecurity and displacement.	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
19db5581-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	Household survey data was collected on household livelihood strategies, land ownership, cropping practices, climate hazard impacts, coping and adaptive strategies, and access to institutional support.	Household survey data was collected on household livelihood strategies , land ownership , cropping practices , climate hazard impacts , coping and adaptive strategies , and access to institutional support .	Household survey data was collected on household livelihood strategies, land ownership, cropping practices, climate hazard impacts, coping and adaptive strategies, and access to institutional support. The household survey collected data from a random sample of rice farming households impacted by the 2008 floods. Households from 10 villages were sampled exceeding the sample size required to maintain a 10% margin of error at a 95% confidence level (accounting for a design effect of two, and a 10% no-response rate; see Appendix 1). The 10 villages were selected using the probability proportionate to size method using the 2011 census as a sampling frame (Government of India 2011). Within each village a random start point was selected using high resolution satellite imagery and enumerators surveyed households following a random walk from this point.	Household survey data was collected on household livelihood strategies, land ownership, cropping practices, climate hazard impacts, coping and adaptive strategies, and access to institutional support.	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19db5582-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	Since most people who join the labor force are employed, and demographics largely drive the absolute number of employed individuals in the economy, a focus on the number of jobs in the economy, or overall 'job creation' is missing the core employment challenge in Coted'Ivoire, which mostly relates to the composition and quality of employment.	Since most people who join the labor force are employed , and demographics largely drive the absolute number of employed individuals in the economy , a focus on the number of jobs in the economy , or overall ' job creation ' is missing the core employment challenge in Coted'Ivoire , which mostly relates to the composition and quality of employment .	"Since most people who join the labor force are employed, and demographics largely drive the absolute number of employed individuals in the economy, a focus on the number of jobs in the economy, or overall 'job creation' is missing the core employment challenge in Coted'Ivoire, which mostly relates to the composition and quality of employment. In this context, a broader jobs strategy that centers on 'better jobs' and the issue of 'productive inclusion' for the poor, women and rural populations could address more directly the central challenges of reducing poverty and boosting shared prosperity in the short to medium term. The objective of an inclusive jobs strategy would go well beyond counting the number of new formal wage jobs created. It would seek to improve earnings and inclusive employment across all occupations, including in agricultural and nonagricultural self-employment where the majority of the population will remain employed for the foreseeable future. As such, the rest of this report invites to expand policy discussions on employment from a focus on the number of jobs and unemployment to a broader attention to the quality, inclusiveness, and productivity of jobs. BOX 1.6: IMPACTS OF LABOR-INTENSIVE PUBLIC WORKS PROGRAMS ON EMPLOYMENT QUALITY The impact evaluation of the labor-intensive public works program of the Youth Employment and Skills Development Project (PEJEDEC) illustrates how employment programs can increase employment quality in Coted'Ivoire. Shortterm results show that the public works program only increases slightly the share of youths who are employed. This is consistent with the observation that unemployment is relatively low and that most youths are engaged in informal jobs. In this context, the main impact of the program is to change the composition of employment by allowing youths to access better-paying wage jobs. Beyond impacts on economic indicators, participation in the public works program also improves attitudes and ""psychological well-being"", including self-esteem and aspirations towards the future. Overall, youths' well-being improves strongly during the program."	Since most people who join the labor force are employed, and demographics largely drive the absolute number of employed individuals in the economy, a focus on the number of jobs in the economy, or overall 'job creation' is missing the core employment challenge in Coted'Ivoire, which mostly relates to the composition and quality of employment.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19db5583-fc0e-11ed-88fc-93f4be02dfa8	neigbor202.txt	Both were highly relevant as is support to the police, which is partly covered under Article 8. The level of support has been low.	Both were highly relevant as is support to the police , which is partly covered under Article 8. The level of support has been low .	Joint Evaluation of Support to Anti-Corruption Efforts - Bangladesh 20 ment was relevant and the level of support, although not of great financial value, was high in terms of the timing and scale of the electoral process. * Article 9, Public procurement and management of public finances: addressed by support to PFM and revenue administration. This was relevant and at a moderate to high level of support. * Article 11, Judiciary and prosecution service: addressed directly through the GGP plus other support to legal aid. Both were highly relevant as is support to the police, which is partly covered under Article 8. The level of support has been low. * Article 13, Participation of society: addressed generally through support for empowerment, with notable focus on issues of gender and poverty; and more specifically on demand-side issues concerning citizen awareness and corruption in service delivery. Relevance is high and the level of contribution moderate to high.	Both were highly relevant as is support to the police, which is partly covered under Article 8. The level of support has been low.	Joint Evaluation of Support to Anti-Corruption Efforts Bangladesh Country Report	Charlotte Vaillant, Deborah Mansfield, Derek Poate, Imran Ahmed, Mozammel Hoque, Zarina Rahman Khan	2011
19db5584-fc0e-11ed-88fc-93f4be02dfa8	neigbor155.txt	They defined the problem, as well as its consequences for the environment, economies, and human health.	They defined the problem , as well as its consequences for the environment , economies , and human health .	Forty-five people attended the meeting, which was co-chaired by the Governments of Zambia (Ministry of Tourism, Environment and Natural Resources) and the United States of America (which acted as a sponsor and observer), and the Global Invasive Species Programme (GISP). The key participants came from governmental and non-governmental organizations in Botswana, Malawi, Mauritius, Mozambique, Namibia, Seychelles, South Africa, Swaziland, Tanzania, and Zimbabwe. They were assisted in their deliberations by representatives of the Food and Agriculture Organization, International Plant Protection Council (Fao-ippc), the International Maritime Organization (IMO), the World Conservation Union (IUCN), Centre for Agriculture and Biosciences International (Cabi), and the Global Invasive Species Programme (GISP). On Day 1 (agenda in Appendix 1), technical experts provided an overview of the IAS issue from both global and regional perspectives. They defined the problem, as well as its consequences for the environment, economies, and human health. They also identified opportunities to minimize the spread and impact of IAS through scientific, technical, and political means. The regional relevance of these points was underscored through the presentation of selected case studies from southern Africa. Country representatives were given the opportunity to present a brief statement on the status of the issue within their countries, with regard to both the main challenges and mechanisms for addressing them. Participants were also invited to present initial ideas on the possibilities for improving regional collaboration.	They defined the problem, as well as its consequences for the environment, economies, and human health.	Prevention and Management of Invasive Alien Species	Ian A.W. Macdonald, Jamie K. Reaser, Chris Bright, Laurie E. Neville, Geoffrey W. Howard, Sean T. Murphy, Guy Preston	2004
19db5585-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Rice, wheat, and maize are the three leading food crops in the world; together they directly supply more than 50% of all calories consumed by the entire human population.	Rice , wheat , and maize are the three leading food crops in the world ; together they directly supply more than 50 % of all calories consumed by the entire human population .	Rice, wheat, and maize are the three leading food crops in the world; together they directly supply more than 50% of all calories consumed by the entire human population. Wheat is the leader in area harvested each year with 214 million ha, followed by rice with 154 million ha and maize with 140 million ha (Table 4). Human consumption accounts for 85% of total production for rice, compared with 72% for wheat and 19% for maize.	Rice, wheat, and maize are the three leading food crops in the world; together they directly supply more than 50% of all calories consumed by the entire human population.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19db5586-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	Shipper's Letter of Instructions Provide if requested.	Shipper 's Letter of Instructions Provide if requested .	Shipper's Letter of Instructions Provide if requested. Often prepared by the freight forwarder.	Shipper's Letter of Instructions Provide if requested.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19db5587-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	ANDACCELERATINGPOVERTYREDUCTION With two-thirds of Coted'Ivoire's poor living in rural areas according to recent (2011) estimates and almost half of the poor living in households whose head is primarily engaged in agriculture, raising labor productivity in agriculture has to be a key entry point for more, better, and more inclusive employment generation in Coted'Ivoire.	ANDACCELERATINGPOVERTYREDUCTION With two-thirds of Coted'Ivoire 's poor living in rural areas according to recent ( 2011 ) estimates and almost half of the poor living in households whose head is primarily engaged in agriculture , raising labor productivity in agriculture has to be a key entry point for more , better , and more inclusive employment generation in Coted'Ivoire .	ANDACCELERATINGPOVERTYREDUCTION With two-thirds of Coted'Ivoire's poor living in rural areas according to recent (2011) estimates and almost half of the poor living in households whose head is primarily engaged in agriculture, raising labor productivity in agriculture has to be a key entry point for more, better, and more inclusive employment generation in Coted'Ivoire. This also plays to its potential comparative advantage in cash crop production and takes advantage of the rising demand for high-value and processed agricultural produce following rising incomes and dietary diversification, especially among its large urban population. For the country to grasp these opportunities, agricultural labor productivity will need to be made competitive with off-farm opportunities in the cities. Otherwise the exit of youth out of agriculture, some degree of which is normal, will only accelerate. Modernizing agriculture is therefore thefirst prong to more, better, and more inclusive employment. It will be the topic of Chapter3.	ANDACCELERATINGPOVERTYREDUCTION With two-thirds of Coted'Ivoire's poor living in rural areas according to recent (2011) estimates and almost half of the poor living in households whose head is primarily engaged in agriculture, raising labor productivity in agriculture has to be a key entry point for more, better, and more inclusive employment generation in Coted'Ivoire.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19db5588-fc0e-11ed-88fc-93f4be02dfa8	neigbor116.txt	Steffe, L. P. & Gale, J. E. 1995.	Steffe , L. P. & Gale , J. E. 1995 .	Steffe, L. P. & Gale, J. E. 1995. Constructivism in education, Lawrence Erlbaum Hillsdale. Steinke, P. & Fitch, P. 2007. Assessing service-learning. Research & practice in assessment, 1, 1-8. Stevenson, H. H. & Jarillo, J. C. 1990. A paradigm of entrepreneurship: entrepreneurial management.	Steffe, L. P. & Gale, J. E. 1995.	Entrepreneurship in Education: What, Why, When, How	Martin Lackéus	2015
19db5589-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	UN Economic Commission for Europe and Food and Agriculture Organization of the United Nations.	UN Economic Commission for Europe and Food and Agriculture Organization of the United Nations .	UN Economic Commission for Europe and Food and Agriculture Organization of the United Nations. 2005. European Forest sector outlook study. Http://www.unece.org/timber/docs/sp/sp-20.pdf (accessed February 2010).	UN Economic Commission for Europe and Food and Agriculture Organization of the United Nations.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19db558a-fc0e-11ed-88fc-93f4be02dfa8	neigbor139.txt	We need a common taxonomy to help financial markets rigorously identify environmental outperformance and direct investment accordingly.	We need a common taxonomy to help financial markets rigorously identify environmental outperformance and direct investment accordingly .	The mainstreaming of such strategies and the tools to pursue them are essential. At present, one of the biggest hurdles to doing so is the inconsistent measurement of ESG. We need a common taxonomy to help financial markets rigorously identify environmental outperformance and direct investment accordingly. The EU green taxonomy and green bond standard are a good start, but they are binary (dark green or brown only).	We need a common taxonomy to help financial markets rigorously identify environmental outperformance and direct investment accordingly.	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
19db558b-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	This suggests substantial agricultural wage labor opportunities.	This suggests substantial agricultural wage labor opportunities .	Rubber cocoa coffee cashew cotton rice growers root and tubers cereals and beans banana market garden crops 0% 10% 20% 30% 40% 50% 60% 70% Southern Region Western Region Central Region Eastern Region northern region Sh a re O F H O U SE H O LD s (% ) 0% 10% 20% 30% 40% 50% 60% 70% Southern region Western Region Central Region Eastern region northern region Sh A re O F H O U SE H O LD s (% ) regional distribution of food crop productionregional distribution of cash crop production through mutual labor exchange arrangements which are especially common in the north). On average they hire 5.1 persons and 4 (unpaid) persons.55 Use of hired labor is especially high in cotton, rice, and cashew (grown in the North), the production of which has been expanding over the past 5 years. Only 28 percent of agricultural households rely exclusively on family labor. This suggests substantial agricultural wage labor opportunities. Nonetheless only a very small share of the rural population reports to work as agricultural wage laborer (2.7 percent), suggesting that agricultural labor needs are often met by migrant laborers from neighboring countries. Both phenomena (low incidence of agricultural wage labor and high use of hired labor) are otherwise difficult to reconcile. The findings are also consistent with the notion of relatively limited agricultural labor surplus within Coted'Ivoire, discussed in Chapter2.	This suggests substantial agricultural wage labor opportunities.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19db558c-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	At the same time, technology improvements and greater reliance on outsourcing to developing countries is leading to a decline in middle-skilled jobs.28 Technology has allowed production tasks to be splintered and therefore performed in different locations.29 Jobs can transform women's roles in households and in society more broadly.	At the same time , technology improvements and greater reliance on outsourcing to developing countries is leading to a decline in middle-skilled jobs.28 Technology has allowed production tasks to be splintered and therefore performed in different locations.29 Jobs can transform women 's roles in households and in society more broadly .	"The nature of work is changing as well. Industrial countries are experiencing a sustained shift away from primary and traditional manufacturing industries toward services and knowledge-intensive jobs. At the same time, technology improvements and greater reliance on outsourcing to developing countries is leading to a decline in middle-skilled jobs.28 Technology has allowed production tasks to be splintered and therefore performed in different locations.29 Jobs can transform women's roles in households and in society more broadly. In a community of 3,000 inhabitants outside Durban, South Africa, 80 percent of the women were estimated to be working outside their home, mainly as teachers and nurses but also in offices and retail outlets or with the police. Women did not have such opportunities 10 years ago. ""Women are no longer regarded as housewives,"" a young woman remarked in a Durban focus group."	At the same time, technology improvements and greater reliance on outsourcing to developing countries is leading to a decline in middle-skilled jobs.28 Technology has allowed production tasks to be splintered and therefore performed in different locations.29 Jobs can transform women's roles in households and in society more broadly.	World Development Report 2013: Jobs	World Bank	2012
19db558d-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	The main challenge of learning at home is to bring all the students and their families under technology.	The main challenge of learning at home is to bring all the students and their families under technology .	The main challenge of learning at home is to bring all the students and their families under technology. Many families of primary school students do not have satellite-rich television or smart phone. Many of their parents are s,ll illiterate. Beside, there are also slow learners. To overcome these challenge, area-wise responsibili,es have been given to the teacher, conscious parents in the vicinity of the school and the results are being published every week.	The main challenge of learning at home is to bring all the students and their families under technology.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19db558e-fc0e-11ed-88fc-93f4be02dfa8	neigbor13.txt	The two economies import textile inputs for their clothing industries.	The two economies import textile inputs for their clothing industries .	In 2015, the import content of the exports of Tunisia and Morocco represented 29 per cent and 26 per cent respectively. The two economies import textile inputs for their clothing industries. In addition, Tunisia imports electrical equipment and Morocco imports chemical inputs for their production of exports.	The two economies import textile inputs for their clothing industries.	World Trade Statistical Review 2019	Barbara d’Andrea-Adrian, Alejandra Barajas Barbosa, Lori Chang, Christophe Degain, Florian Eberth, Antonella Liberatore, Kathryn Lundquist	2019
19db558f-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Rice around the world 79 Revolutionary change in the preferences of West African consumers has created a wide and growing imbalance between regional rice supplies and demand.	Rice around the world 79 Revolutionary change in the preferences of West African consumers has created a wide and growing imbalance between regional rice supplies and demand .	Rice around the world 79 Revolutionary change in the preferences of West African consumers has created a wide and growing imbalance between regional rice supplies and demand. The major trends in consumption, production, and imports of rice are illustrated in Table 1. Since 1973, regional demand has grown at 6.0% annually, driven by a combination of population growth (2.9% growth rate) and substitution away from the region's traditional coarse grains. The consumption of traditional cereals, mainly sorghum and millet, has fallen by 12 kg per capita, and their share in cereals used as food from 62% in the early 1970s to 50% in the early 1990s.	Rice around the world 79 Revolutionary change in the preferences of West African consumers has created a wide and growing imbalance between regional rice supplies and demand.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19db5590-fc0e-11ed-88fc-93f4be02dfa8	neigbor99.txt	Disposal of plant and equipment and industrial buildings.	Disposal of plant and equipment and industrial buildings .	Disposal of plant and equipment and industrial buildings. Allowances are generally subject to recapture on the sale of qualifying plant and equipment and industrial buildings if the sales proceeds exceed the tax-depreciated value (to the extent of the excess but not more than the allowances claimed). If sales proceeds are less than the tax-depreciated value, an additional allowance may be given.	Disposal of plant and equipment and industrial buildings.	Worldwide Corporate Tax Guide 2020	EY Global	2020
19db5591-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Beyond labor policies 321 impose central control over entry and production in the organized manufacturing sector.	Beyond labor policies 321 impose central control over entry and production in the organized manufacturing sector .	Beyond labor policies 321 impose central control over entry and production in the organized manufacturing sector. 126. Ahsan and pages 2009; Besley and Burgess 2004. Also see Bhattacharjea (2006) for concerns about the evidence presented by Besley and Burgess (2004) because of the interpretation and enforcement of the amendments to the IDA of 1947. 127. Hsieh and Klenow 2009. 128. Bhattacharjea 2006. 129. Hasan and Jandoc 2012. 130. Deshpande and others 2004. 131. Preliminary estimates by Santosh Mehrotra (Planning Commission of India). 132. Hasan and Jandoc 2012. 133. Several labor laws have been enacted in China since 2000, including a revision to the Trade Union Law in 2001; the Labor Contract Law, the Employment Promotion Law, and the Labor Dispute Mediation and Arbitration Law in 2008; and the Social Insurance Law in 2011. The implementation of these regulations may lead to lower flexibility in the labor market. 134. World Bank 2004a. 135. More interesting, the migration flows of formal sector workers were directed toward unconventional destinations: a few states in Brazil's Center-West, North, and Northeast. These flows contradict the assertion that the typical migrant flow runs from the low-income North to the higher-income South. Aguayo-Tellez, Muendler, and Poole 2010. 136. World Bank 2009c; Lin 2012. 137. Jayanthakumaran 2003. 138. Aguayo-Tellez, Muendler, and Poole 2010; Amaral-Filho 2003; Lastres, Cassiolato, and Campos 2006. 139. Bardhan 2010. 140. Bardhan 2010 141. AU and Henderson 2006. 142. Wang, Song, and O'Keefe 2012 for the World Development Report 2013. 143. Cai 2011; Cai, Du, and Meiyan 2002; Cai, Park, and Zhao 2008; Chaudhuri and Datt 2009; Giles, Wang, and Park 2012. 144. World Bank 2012f. 145. Bardhan 2010; World Bank 2011c.	Beyond labor policies 321 impose central control over entry and production in the organized manufacturing sector.	World Development Report 2013: Jobs	World Bank	2012
19db5592-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	In contrast, in subSaharan Africa and Southern Asia, where the goal of universal primary education has not yet been achieved, the proportions of women and men without schooling or whose highest educational attainment is the primary level are significant, but modest for those whose highest educational attainment is at the secondary or tertiary level.	In contrast , in subSaharan Africa and Southern Asia , where the goal of universal primary education has not yet been achieved , the proportions of women and men without schooling or whose highest educational attainment is the primary level are significant , but modest for those whose highest educational attainment is at the secondary or tertiary level .	"Figure 3.19 presents the highest level of educational attainment among men and women aged 25 and older as a percentage of respective populations in each region according to four educational levels: ""no schooling"", ""primary"", ""secondary"" and ""tertiary"". There are significant variations in educational attainment across regions, suggesting a strong association with the general level of social and economic development. In developed regions, where universal primary education has been attained, the proportions of women and men with no schooling or whose highest attainment is at the primary level are small, while those whose highest attainment is at or above the secondary level are substantial. Most countries in Eastern Asia, Latin America and the Caribbean, South-Eastern Asia, Western Asia, and the Caucasus and Central Asia display a similar profile. In contrast, in subSaharan Africa and Southern Asia, where the goal of universal primary education has not yet been achieved, the proportions of women and men without schooling or whose highest educational attainment is the primary level are significant, but modest for those whose highest educational attainment is at the secondary or tertiary level."	In contrast, in subSaharan Africa and Southern Asia, where the goal of universal primary education has not yet been achieved, the proportions of women and men without schooling or whose highest educational attainment is the primary level are significant, but modest for those whose highest educational attainment is at the secondary or tertiary level.	The World’s Women 2015: Trends and Statistics	United Nations	2015
