uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19d6fb2e-fc0e-11ed-88fc-93f4be02dfa8	neigbor155.txt	Working for water programme private bag x4390 Cape Town 8000 South Africa Gpreston@mweb.co.za .	Working for water programme private bag x4390 Cape Town 8000 South Africa Gpreston@mweb.co.za .	Working for water programme private bag x4390 Cape Town 8000 South Africa Gpreston@mweb.co.za .	Working for water programme private bag x4390 Cape Town 8000 South Africa Gpreston@mweb.co.za .	Prevention and Management of Invasive Alien Species	Ian A.W. Macdonald, Jamie K. Reaser, Chris Bright, Laurie E. Neville, Geoffrey W. Howard, Sean T. Murphy, Guy Preston	2004
19d6fb2f-fc0e-11ed-88fc-93f4be02dfa8	neigbor27.txt	Suspected and confirmed cases are admitted to institutional isolation and monitored by law enforcement agencies after initial isolation at a sub-district (upazila) health complex, while their contacts are traced and quarantined at home.	Suspected and confirmed cases are admitted to institutional isolation and monitored by law enforcement agencies after initial isolation at a sub-district ( upazila ) health complex , while their contacts are traced and quarantined at home .	Suspected and confirmed cases are admitted to institutional isolation and monitored by law enforcement agencies after initial isolation at a sub-district (upazila) health complex, while their contacts are traced and quarantined at home. Local authorities monitor affected neighbourhoods for emerging clusters. Positive cases with severe symptoms are referred to COVID-19 treatment centres for critical care. The availability of adequately equipped intensive care units is limited, with a capacity of 250 places as at 24 April 2020 (DGHS, 2020b). The vast majority of facilities have established separated outpatient areas to assess and treat respiratory tract infections (DGHS, 2020a).	Suspected and confirmed cases are admitted to institutional isolation and monitored by law enforcement agencies after initial isolation at a sub-district (upazila) health complex, while their contacts are traced and quarantined at home.	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
19d6fb30-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	"WARDA's mission is ""to contribute to food security and poverty alleviation in poor rural and urban populations, particularly in West and Central Africa, through research, partnerships, capacity strengthening, and policy support on rice-based systems, and in ways that promote sustainable agricultural development based on environmentally sound management of natural resources."	"WARDA 's mission is "" to contribute to food security and poverty alleviation in poor rural and urban populations , particularly in West and Central Africa , through research , partnerships , capacity strengthening , and policy support on rice-based systems , and in ways that promote sustainable agricultural development based on environmentally sound management of natural resources ."	"Warda is an autonomous Intergovernmental Research Association of 17 countries in West and Central Africa: Benin, Burkina Faso, Cameroon, Chad, Cote d'Ivoire, the Gambia, Ghana, Guinea, Guinea Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, and Togo. WARDA was founded in 1970. Since 1986, WARDA has also been a member of the CGIAR. WARDA's mission is ""to contribute to food security and poverty alleviation in poor rural and urban populations, particularly in West and Central Africa, through research, partnerships, capacity strengthening, and policy support on rice-based systems, and in ways that promote sustainable agricultural development based on environmentally sound management of natural resources."" Rice is a unique and highly political commodity in Africa. Because of its ease of preparation, low preparation costs, low price, and steady supplies (through imports), rice consumption is increasing rapidly, providing food security for Africa's poor. Because of its large genetic diversity, it tolerates extreme soil and weather conditions, allowing farmers to produce food in adverse environments. Rice is also an integrating crop. Rice development often acts as an entry point for the development of the agricultural sector as a whole by enhancing household food security, reducing production risk, enhancing income, and averting natural resource degradation. WARDA will therefore seek to contribute to poverty alleviation in Sub-Saharan Africa through integrated sustainable development of the rice sector, particularly through technology development. WARDA's ultimate beneficiaries are rice producers and consumers in West and Central Africa. WARDA's more immediate beneficiaries are its research and development collaborators, such as national agricultural research and extension systems and nongovernmental organizations (NGOs)."	"WARDA's mission is ""to contribute to food security and poverty alleviation in poor rural and urban populations, particularly in West and Central Africa, through research, partnerships, capacity strengthening, and policy support on rice-based systems, and in ways that promote sustainable agricultural development based on environmentally sound management of natural resources."	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19d6fb31-fc0e-11ed-88fc-93f4be02dfa8	neigbor21.txt	D. United Nations seminars and conferences (a) Regional seminars Two regional seminars on traditional practices affecting the health of women and children have been organized in Africa and Asia by the United Nations under its programme of advisory services in the field of human rights.	D. United Nations seminars and conferences ( a ) Regional seminars Two regional seminars on traditional practices affecting the health of women and children have been organized in Africa and Asia by the United Nations under its programme of advisory services in the field of human rights .	D. United Nations seminars and conferences (a) Regional seminars Two regional seminars on traditional practices affecting the health of women and children have been organized in Africa and Asia by the United Nations under its programme of advisory services in the field of human rights. The first was held at Ouagadougou, Burkina Faso, from 29 April to 3 May 1991; the second was held at Colombo, Sri Lanka, from 4 to 8 July 1994.	D. United Nations seminars and conferences (a) Regional seminars Two regional seminars on traditional practices affecting the health of women and children have been organized in Africa and Asia by the United Nations under its programme of advisory services in the field of human rights.	Fact Sheet No.23, Harmful Traditional Practices Affecting the Health of Women and Children	UN Office of the High Commissioner for Human Rights (OHCHR)	1995
19d6fb32-fc0e-11ed-88fc-93f4be02dfa8	neigbor48.txt	Undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola 0 20 40 60 0 50 100 150 0 10 20 0 5 10 15 20 0 5 10 15 20 0 100 200 300 400 0 5 10 0 20 40 60 0 50 100 0 20 40 60 0 250 500 750 1000 0 100 200 300 400 0 20 40 60 80 0 3 6 9 0.0 2.5 5.0 7.5 10 0 25 50 75 0 20 40 60 0 2 4 6 0 40 80 120 0 50 100 150 200 0 5 10 15 0 100 200 300 0 20 40 60 80 0 5 10 0 50 100 150 200 0 10 20 30 40 0 25 50 75 100 125 0 30 60 90 0 10 20 30 40 50 0 5 10 15 20 25 cases (thousands) data not available data not available data not available data not available data not available Angola India Indonesia Kenya Lesotho Liberia China Congo DPR Korea DR Congo Ethiopia Bangladesh Brazil Cambodia Central African Rep.	Undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola 0 20 40 60 0 50 100 150 0 10 20 0 5 10 15 20 0 5 10 15 20 0 100 200 300 400 0 5 10 0 20 40 60 0 50 100 0 20 40 60 0 250 500 750 1000 0 100 200 300 400 0 20 40 60 80 0 3 6 9 0.0 2.5 5.0 7.5 10 0 25 50 75 0 20 40 60 0 2 4 6 0 40 80 120 0 50 100 150 200 0 5 10 15 0 100 200 300 0 20 40 60 80 0 5 10 0 50 100 150 200 0 10 20 30 40 0 25 50 75 100 125 0 30 60 90 0 10 20 30 40 50 0 5 10 15 20 25 cases ( thousands ) data not available data not available data not available data not available data not available Angola India Indonesia Kenya Lesotho Liberia China Congo DPR Korea DR Congo Ethiopia Bangladesh Brazil Cambodia Central African Rep.	Undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola 0 20 40 60 0 50 100 150 0 10 20 0 5 10 15 20 0 5 10 15 20 0 100 200 300 400 0 5 10 0 20 40 60 0 50 100 0 20 40 60 0 250 500 750 1000 0 100 200 300 400 0 20 40 60 80 0 3 6 9 0.0 2.5 5.0 7.5 10 0 25 50 75 0 20 40 60 0 2 4 6 0 40 80 120 0 50 100 150 200 0 5 10 15 0 100 200 300 0 20 40 60 80 0 5 10 0 50 100 150 200 0 10 20 30 40 0 25 50 75 100 125 0 30 60 90 0 10 20 30 40 50 0 5 10 15 20 25 cases (thousands) data not available data not available data not available data not available data not available Angola India Indonesia Kenya Lesotho Liberia China Congo DPR Korea DR Congo Ethiopia Bangladesh Brazil Cambodia Central African Rep.	Undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola undernourishment smoking HIV diabetes Alcohola 0 20 40 60 0 50 100 150 0 10 20 0 5 10 15 20 0 5 10 15 20 0 100 200 300 400 0 5 10 0 20 40 60 0 50 100 0 20 40 60 0 250 500 750 1000 0 100 200 300 400 0 20 40 60 80 0 3 6 9 0.0 2.5 5.0 7.5 10 0 25 50 75 0 20 40 60 0 2 4 6 0 40 80 120 0 50 100 150 200 0 5 10 15 0 100 200 300 0 20 40 60 80 0 5 10 0 50 100 150 200 0 10 20 30 40 0 25 50 75 100 125 0 30 60 90 0 10 20 30 40 50 0 5 10 15 20 25 cases (thousands) data not available data not available data not available data not available data not available Angola India Indonesia Kenya Lesotho Liberia China Congo DPR Korea DR Congo Ethiopia Bangladesh Brazil Cambodia Central African Rep.	Global Tuberculosis Report 2019	World Health Organization	2019
19d6fb33-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	This facilitates efficient and consistent data collec7on of workers' interviews, enables data reten7on and tracking of factories' working condi7ons over 7me.	This facilitates efficient and consistent data collec7on of workers ' interviews , enables data reten7on and tracking of factories ' working condi7ons over 7me .	There are many challenges in the social audi7ng process such as 7me constraints during factory visits; lack of privacy during interviews; workers appearing to be coached and not feeling safe enough to speak out; communica7on barriers; and a lack of consistent analysis methods. Auditors rarely cover ILO indicators of forced labour in a comprehensive and consistent manner during worker interviews. These issues result in an overall lack of frequency, privacy, confiden7ality, and consistency in workers' interviews during social compliance audits. These issues deeply affect workers' possibility to speak out and auditors' capability to iden7fy indicators of labour exploita7on during factory visits. This results in vic7ms and exploita7ve factories remaining unno7ced. By providing a summary of workers' feedback in real-7me, the app highlights areas for further inves7ga7on. It also allows auditors to reach out to more workers and bridge language barriers through its mul7lingual audio-ques7onnaires. Data collected through the app can be collated on a content management system, and screening responses can be accessed, analysed, and shared by authorized users and their organiza7ons. This facilitates efficient and consistent data collec7on of workers' interviews, enables data reten7on and tracking of factories' working condi7ons over 7me.	This facilitates efficient and consistent data collec7on of workers' interviews, enables data reten7on and tracking of factories' working condi7ons over 7me.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19d6fb34-fc0e-11ed-88fc-93f4be02dfa8	neigbor153.txt	"Based on this framework, a range of evaluation ""tools"" can be used to conduct evaluations at different scales and depths."	"Based on this framework , a range of evaluation "" tools "" can be used to conduct evaluations at different scales and depths ."	"The range of reasons for carrying out an evaluation combined with the great diversity of protected areas - with different values and objectives, cultural settings, management regimes and challenges - means that it is not practical to develop a single assessment tool. For this reason, IUCN-WCPA decided to develop a common framework (2nd edition, Hockings et al., 2006), which provides a consistent basis for designing assessment systems, gives guidance about what to assess and provides broad criteria for assessment. The process of assessment recommended by IUCN is summarised in Table 18 below. Based on this framework, a range of evaluation ""tools"" can be used to conduct evaluations at different scales and depths."	"Based on this framework, a range of evaluation ""tools"" can be used to conduct evaluations at different scales and depths."	Guidelines for Applying Protected Area Management Categories	Nigel Dudley, Sue Stolton, Peter Shadie	2013
19d6fb35-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Part 4 The Footprint's role in education for sustainable development 89 activity: Quotation line The following are quotations from well-known figures calling attention to themes connected directly or indirectly with the Ecological Footprint.	Part 4 The Footprint 's role in education for sustainable development 89 activity : Quotation line The following are quotations from well-known figures calling attention to themes connected directly or indirectly with the Ecological Footprint .	Part 4 The Footprint's role in education for sustainable development 89 activity: Quotation line The following are quotations from well-known figures calling attention to themes connected directly or indirectly with the Ecological Footprint. Hang them on a clothes line with wooden pegs, or on branches of trees or bushes. Then the students can select a quotation from a series which they agree with or wish to examine in more detail. They then justify their selection and discuss it in the group.	Part 4 The Footprint's role in education for sustainable development 89 activity: Quotation line The following are quotations from well-known figures calling attention to themes connected directly or indirectly with the Ecological Footprint.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19d6fb36-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Figure 3.14 presents the share of women among researchers by region in six specific fields of science: natural sciences; engineering and technology; medical sciences; agricultural sciences; social sciences; and humanities.	Figure 3.14 presents the share of women among researchers by region in six specific fields of science : natural sciences ; engineering and technology ; medical sciences ; agricultural sciences ; social sciences ; and humanities .	The current gender distribution of researchers in the various fields of science is the cumulative result of variations in graduation from tertiary education, particularly at the highest level required for a research career, and in the labour market. Figure 3.14 presents the share of women among researchers by region in six specific fields of science: natural sciences; engineering and technology; medical sciences; agricultural sciences; social sciences; and humanities.	Figure 3.14 presents the share of women among researchers by region in six specific fields of science: natural sciences; engineering and technology; medical sciences; agricultural sciences; social sciences; and humanities.	The World’s Women 2015: Trends and Statistics	United Nations	2015
19d6fb37-fc0e-11ed-88fc-93f4be02dfa8	neigbor5.txt	Decree 15 provides new guidance on registrations, announcements, certificates, labels, advertisements, working conditions, origins of food and food additives, and jurisdiction for food safety issues.	Decree 15 provides new guidance on registrations , announcements , certificates , labels , advertisements , working conditions , origins of food and food additives , and jurisdiction for food safety issues .	On February 2, 2018, Vietnam adopted Decree 15 on the enforcement of the Food Safety Law (replacing the original Law known as Decree 38, which was issued in 2012). Decree 15 provides new guidance on registrations, announcements, certificates, labels, advertisements, working conditions, origins of food and food additives, and jurisdiction for food safety issues. Although the Decree simplifies many of the import procedures for food and agricultural products, uncertainty remains on many of its aspects. Different Vietnamese government ministries, and even departments within MARD, appear to contradict each other regarding the interpretation of the Decree. For example, several MARD departments have different definitions for which products can be considered a processed food. Additionally, although Decree 15 permits simplified sampling to be performed for imports meeting certain safety requirements, discrepancies within the Vietnamese government appear to prohibit such allowances, contradicting the spirit of the Decree. Another area of concern is the transfer of authority to propose maximum residue limits (MRLs) for food safety from Vietnam's Ministry of Health (MOH) to MARD, although MOH will continue to officially authorize MRLs. As a result, the United States does not yet know if the new Decree will resolve outstanding U.S. concerns, primarily related to uneven enforcement and lack of transparency, on the original Food Safety Law. Despite requests by the United States and other trading partners, Vietnam has refused to notify the Decree to the WTO to allow for comments on the Decree. The United States will continue to monitor developments of this new regulation.	Decree 15 provides new guidance on registrations, announcements, certificates, labels, advertisements, working conditions, origins of food and food additives, and jurisdiction for food safety issues.	The 2019 National Trade Estimate Report on Foreign Trade Barriers (NTE)	The Office of the United States Trade Representative (USTR): Samuel Gruber, Julie McNees, Nathaniel Moulton, Lida Weinstock, Robert E. Lighthizer	2019
19d6fb38-fc0e-11ed-88fc-93f4be02dfa8	neigbor195.txt	Social distancing-based public health interventions, such as mass quarantines, extensive travel bans, and transportation system disruption, can shock the economy and shrink the market demand in the service sectors that are critical for many SMEs that rely on visits by regular customers.	Social distancing-based public health interventions , such as mass quarantines , extensive travel bans , and transportation system disruption , can shock the economy and shrink the market demand in the service sectors that are critical for many SMEs that rely on visits by regular customers .	1. Social distancing-based public health interventions, such as mass quarantines, extensive travel bans, and transportation system disruption, can shock the economy and shrink the market demand in the service sectors that are critical for many SMEs that rely on visits by regular customers. When considering using these interventions, the cost on SMEs should be considered. 2. SMEs are financially more fragile and cash-strapped when market demand is down. Emergency funding programs that target SMEs could be one important component of a response. Lower interest rates, deferred or waived taxes and fees, or easier lending policies could also help SMEs stay afloat during the period of low market demand. Congress has begun to take actions through supplemental appropriations to address some of the financial challenges of SMEs. The Federal Reserve Bank's recent lending rate cut will also support SMEs. 3. SMEs could benefit from diversifying business platforms. Online-based platforms and virtual service provisions can help SMEs sustain business during quarantines or travel bans. It would be helpful if policymakers could bring tax breaks and technical guidance to help SMEs restructure their business operations. 4. China is currently putting the disease prevention burden on SMEs. This may further stress SMEs. The U.S. public health system could have a hotline or website to provide SMEs with information on the epidemic, disease prevention methods, PPE resources, and testing sites (or provide mobile testing). 5. The U.S. government could consider setting aside additional funding for unemployment insurance payments in the event that SMEs affected by the COVID-19 are forced to lay off employees. 6. Additional emergency funding could be considered to help SMEs avoid bankruptcy or help the creditors of bankrupt SMEs.	Social distancing-based public health interventions, such as mass quarantines, extensive travel bans, and transportation system disruption, can shock the economy and shrink the market demand in the service sectors that are critical for many SMEs that rely on visits by regular customers.	Assessment of COVID-19’s Impact on Small and Medium-Sized Enterprises Implications from China	Jennifer Bouey	2020
19d6fb39-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	Cibervoluntarios Founda1on makes an extra effort in its aim to promote the use and knowledge of new technologies as a means in order to alleviate social gaps and generate a more inclusive society.	Cibervoluntarios Founda1on makes an extra effort in its aim to promote the use and knowledge of new technologies as a means in order to alleviate social gaps and generate a more inclusive society .	Cibervoluntarios Responde is a free online plaKorm that helps and supports ci1zens in this period. Cibervoluntarios Founda1on makes an extra effort in its aim to promote the use and knowledge of new technologies as a means in order to alleviate social gaps and generate a more inclusive society. For example, the new service can help elderly people to make online grocery shopping.	Cibervoluntarios Founda1on makes an extra effort in its aim to promote the use and knowledge of new technologies as a means in order to alleviate social gaps and generate a more inclusive society.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19d6fb3a-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	This new capability at data management has been used to increase the production of technical papers to disseminate the results.	This new capability at data management has been used to increase the production of technical papers to disseminate the results .	Annex1 : Socio-economics, Gender and Policy Projects - 61 - Knowledge of methods used in conducting economic analysis was gained through the use of the new software and interactive exchange visits to Alabama and Bulgaria. Plans for producing publications were developed. The PIs jointly arrived at the realization that analytical tools necessary for this project would need to be rebuilt based on assumptions appropriate for a noncentrally controlled economy. Also, assumptions relative to farm unit size and managerial capabilities of the new farm owners would need to be retooled. Hence, technology transfer and technology transformation would result from the CRSP endeavor. ENEA was enabled to inaugurate better collection and use of farm level data, including the use of coding and data entry. This process became repeatable on a yearly basis and the focus shifted to a more rigorous system of data analysis. This new capability at data management has been used to increase the production of technical papers to disseminate the results. The papers encompass a range of topics, including the impact of technical innovation through new varieties, the pricing and marketing of agricultural products (peanut), optimizing farm planning and poverty levels, technical efficiencies in peanut production/processing, and a range of descriptive analyses. On the U.S. side of the technical benefits/achievements ledger, there were several outcomes: The University of Connecticut (UCONN) PI and his assistants gained additional experience in collecting, managing and analyzing data in situations with developing country conditions imposed. Other faculty at UCONN gained experience from working with and exposure to richer socio-economic data from the developing country setting.	This new capability at data management has been used to increase the production of technical papers to disseminate the results.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19d6fb3b-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	Technical education leads to the Baccalaureat Technique.	Technical education leads to the Baccalaureat Technique .	System of education: http://www.classbase.com/Countries/Mexico/Education-System Morocco Diploma awarded Certificat d'Etudes Secondaires (High School Graduation Certificate) Baccalaureat School Year September - June Compulsory Education ages 6 - 15 Grades 1 - 9 Educational system U.S. equivalent not compulsory kindergarten basic first stage - Escole Primaire - 1st 1st 2nd 2nd 3rd 3rd 4th 4th 5th 5th 6th 6th Basic Second Stage - College - 7th 7th 8th 8th 9th 9th General Secondary (Lycee) or Technical Secondary - 10th 10th 11th 11th 12th 12th - Standard High School diploma grading scale U.S. equivalent 15.00 - 20.00 Tres Bien (very good) a 13.00 - 14.99 Bien (Good) a 12.00 - 12.99 Assez Bien (Quiet Good) B+ 11.00 - 11.99 Passable (pass) B 10.00 - 10.99 Moyen (Average) C 9.00 - 9.99 C8.0 - 8.99 D 0 - 7.99 F grading remarks country notes basic (fundamental) education is compulsory and lasts for nine years. It is divided into two cycles of six and three years respectively. After basic education, students enter either general secondary education or technical education and study for three years. General secondary education offers three options: letters, sciences, or mathematics leading to a Baccalaureat. Technical education leads to the Baccalaureat Technique. Some technical schools offer two years of training after the Baccalaureat leading to the Brevet de Technicien Superieur (BTS) (for students ages 18 - 20). Access to vocational education at the basic education level (crafts and agriculture) is open to pupils in Forms 7 or 8 following a competitive examination. Pupils in Form 9 or in the first two years of secondary education may also opt for vocational training after passing a competitive examination. They are awarded a Certificate de Qualification Professionnelle at the end.	Technical education leads to the Baccalaureat Technique.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19d6fb3c-fc0e-11ed-88fc-93f4be02dfa8	neigbor131.txt	Special thanks are due to Richard Woolhouse (BBA), Rebecca Harding (Delta Economics), and Adam Smith (GroupM) for the contribution of their views and insights to our report.	Special thanks are due to Richard Woolhouse ( BBA ) , Rebecca Harding ( Delta Economics ) , and Adam Smith ( GroupM ) for the contribution of their views and insights to our report .	Special thanks are due to Richard Woolhouse (BBA), Rebecca Harding (Delta Economics), and Adam Smith (GroupM) for the contribution of their views and insights to our report.	Special thanks are due to Richard Woolhouse (BBA), Rebecca Harding (Delta Economics), and Adam Smith (GroupM) for the contribution of their views and insights to our report.	The World in 2050: Will the shift in global economic power continue?	John Hawksworth, Danny Chan	2015
19d6fb3d-fc0e-11ed-88fc-93f4be02dfa8	neigbor82.txt	"In Tajikistan, this discourse and its application was used to punish LGBTI communities for ""amoral"" behaviours and enforce ""norms"" for dress code, language and religion primarily against women and religious minorities, including through new legislation."	"In Tajikistan , this discourse and its application was used to punish LGBTI communities for "" amoral "" behaviours and enforce "" norms "" for dress code , language and religion primarily against women and religious minorities , including through new legislation ."	"Governments across Eastern Europe and across Central Asia continued to prop up repression and discrimination by promoting and increasingly invoking the rhetoric of a discriminatory interpretation of so-called ""traditional values"". The ""traditional values"" referred to were selective xenophobic, misogynistic and homophobic interpretations of cultural values. In Tajikistan, this discourse and its application was used to punish LGBTI communities for ""amoral"" behaviours and enforce ""norms"" for dress code, language and religion primarily against women and religious minorities, including through new legislation. In Kazakhstan and Russia, there was an increasing number of criminal prosecutions and other harassment of religious minorities, on arbitrary grounds, under ""anti-extremism"" legislation. The said interpretation assertion of ""traditional values"" reached a terrifying dimension with the secret torture and killing of gay men in Chechnya by authorities."	"In Tajikistan, this discourse and its application was used to punish LGBTI communities for ""amoral"" behaviours and enforce ""norms"" for dress code, language and religion primarily against women and religious minorities, including through new legislation."	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
19d6fb3e-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	It is important to understand migration and displacement, and how they are changing globally, given their relevance to States, local communities and individuals.	It is important to understand migration and displacement , and how they are changing globally , given their relevance to States , local communities and individuals .	"It is important to understand migration and displacement, and how they are changing globally, given their relevance to States, local communities and individuals. Human migration may be an age-old phenomenon that stretches back to the earliest periods of history, but its manifestations and impacts have changed over time as the world has become more globalized. Now, more than at any other time in history, we have more information on migration and displacement globally at our disposal. And yet, the very nature of migration in an interconnected world means that its dynamism can be difficult to capture in statistical terms. Migration involves ""events"" that can be fast-paced and complex. While it is certainly true that international migration patterns are related to social, economic and geopolitical processes that have evolved over generations, if not hundreds of years, recent advances in transnational connectivity are opening up more opportunities for greater diversity in migration processes."	It is important to understand migration and displacement, and how they are changing globally, given their relevance to States, local communities and individuals.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19d6fb3f-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	A B C C D F Grading Scale Kindergarten 1st 2nd 3rd 4th 5th 6th 7th 8th 9th 10th 11th 12th - Standard HS Diploma The secondary school credentials of the former system will be issued until 2005.	A B C C D F Grading Scale Kindergarten 1st 2nd 3rd 4th 5th 6th 7th 8th 9th 10th 11th 12th - Standard HS Diploma The secondary school credentials of the former system will be issued until 2005 .	A B C C D F Grading Scale Kindergarten 1st 2nd 3rd 4th 5th 6th 7th 8th 9th 10th 11th 12th - Standard HS Diploma The secondary school credentials of the former system will be issued until 2005. In the transition period, both the former and the new types of secondary school will co-exist. The credential that gives right to access higher education before and after the reform is the swiadectwo dojrzalosci issued after completion of education in a secondary school and passing the Maturity examination (egzamin dojrzalosci/matura).The only type of post-primary school that does not give access to higher education is the basic vocational school, both in the old and new system. The graduates of these schools may continue their education in different types of complementary secondary schools: liceum uzupelniajace (complementary lyceum) or technikum uzupelniajace (complementary technical secondary school). Following completion of education in these schools they can pass the maturity examination and obtain a Maturity Certificate and thus become eligible for entrance to higher education System of Education: http://www.unesco.org/iau/onlinedatabases/systems_data/pl.rtf Country Notes U.S. EQUIVALENT School Year SEPTEMBER - JUNE Compulsory Education: Ages 6-18; Grades 1 - 12 Grading Remarks After the 1999 reform, 6-year primary schools and 3-year gymnasia were introduced. Secondary education is provided in 3-year general lyceums (liceum ogolnoksztalcace) or in vocational secondary schools such as the 3-year liceum profilowane (specialized lyceum) and 4-year technikum (secondary technical school). In addition, there are 2-3-year basic vocational schools (zasdnicza szkola zawodowa) whose graduates obtain the swiadectwo ukonczenia zasadniczej szkoly zawodowej (Certificate of Completion of Education in the Basic Vocational School).	A B C C D F Grading Scale Kindergarten 1st 2nd 3rd 4th 5th 6th 7th 8th 9th 10th 11th 12th - Standard HS Diploma The secondary school credentials of the former system will be issued until 2005.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19d6fb40-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	The project has used AI based mobile android application that can be used by both clients and health workers.	The project has used AI based mobile android application that can be used by both clients and health workers .	The project has used AI based mobile android application that can be used by both clients and health workers. The application is covering all aspects from pregnancy, child birth and immunization. To integrate all the processes in the same platform, the project has developed 3 different app interfaces and connected asingle reporting system which is interoperable with the existing Health Management Information system (HMIS) of Nepal government. Mothers can check their danger sign in critical situations which record GPS data to support instant rescues by 4 wheeler ambulance or helicopters. For health workers, they use QR-Code technology to register and search women from the data. The recorded data are instantly presented in the HMIS report. GSM based fatal heartbeat rate detection system helped to continuously monitor fetus.	The project has used AI based mobile android application that can be used by both clients and health workers.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19d6fb41-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	Improved production practices, including site and seed selection, agronomic practices, pest and disease control, and harvest practices have led to yield increases in most host countries.	Improved production practices , including site and seed selection , agronomic practices , pest and disease control , and harvest practices have led to yield increases in most host countries .	Annex 3. Production Efficiency Sector Projects - 184 - Bolivian germplasm collected and evaluated (UFL16) has led to the identification of useful resistances to TSWV, leaf spot and invasion by A. flavus. These have been used in crosses and two derivatives have been included in UPPT tests. One could be released in the U.S. in 2006, and a release can soon be expected in Bolivia as well. The TAM17 project has identified and used sources of resistance to Sclerotinia, TSWV, seed dormancy, improved quality (high Oleic), and to abiotic (water and heat) stresses. Nematode resistance in the variety NemaTam was introgressed from wild species, and the release of a second wild species derivative is pending. The NCS19 project has facilitated screening trials for thrips, potato leafhopper, Southern corn rootworm and TSWV resistance, and a number of germplasm lines showed useful levels of resistance. Improved production practices, including site and seed selection, agronomic practices, pest and disease control, and harvest practices have led to yield increases in most host countries. Disease control practices include the use of local soaps in Ghana.	Improved production practices, including site and seed selection, agronomic practices, pest and disease control, and harvest practices have led to yield increases in most host countries.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
