uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19d27928-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Number of countries or areas for which data on literacy rates and educational attainment by sex are available, 1995-2004 and 2005-2012 Adult literacy rates Youth literacy rates Literacy rates for older persons Educational attainment 1995-2004 2005-2012 1995-2004 2005-2012 1995-2004 2005-2012 2005-2012 World 143 158 143 158 116 108 102 Developed regions 20 25 20 25 17 15 37 Developing regions 123 133 123 133 99 93 65 International comparability Education systems across the world vary widely.	Number of countries or areas for which data on literacy rates and educational attainment by sex are available , 1995-2004 and 2005-2012 Adult literacy rates Youth literacy rates Literacy rates for older persons Educational attainment 1995-2004 2005-2012 1995-2004 2005-2012 1995-2004 2005-2012 2005-2012 World 143 158 143 158 116 108 102 Developed regions 20 25 20 25 17 15 37 Developing regions 123 133 123 133 99 93 65 International comparability Education systems across the world vary widely .	Number of countries or areas for which data on literacy rates and educational attainment by sex are available, 1995-2004 and 2005-2012 Adult literacy rates Youth literacy rates Literacy rates for older persons Educational attainment 1995-2004 2005-2012 1995-2004 2005-2012 1995-2004 2005-2012 2005-2012 World 143 158 143 158 116 108 102 Developed regions 20 25 20 25 17 15 37 Developing regions 123 133 123 133 99 93 65 International comparability Education systems across the world vary widely. Most countries have their own definitions of education levels that do not easily correspond to the International Standard Classification of Education (ISCED) levels. Consequently, the UIS works with countries to map their education systems to the ISCED classification with a view to improving cross-country and -temporal comparisons. Despite UIS' guidance to countries to exclude data on programmes designed for people beyond regular school age, adult education data may still be included for a few countries, which may slightly affect the comparability of their enrolment data with those of other countries.	Number of countries or areas for which data on literacy rates and educational attainment by sex are available, 1995-2004 and 2005-2012 Adult literacy rates Youth literacy rates Literacy rates for older persons Educational attainment 1995-2004 2005-2012 1995-2004 2005-2012 1995-2004 2005-2012 2005-2012 World 143 158 143 158 116 108 102 Developed regions 20 25 20 25 17 15 37 Developing regions 123 133 123 133 99 93 65 International comparability Education systems across the world vary widely.	The World’s Women 2015: Trends and Statistics	United Nations	2015
19d27929-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	U.S. commercial service * A basic guide to exporting76 featured U.S. exporters (export.gov/fuse) featured U.S. exporters (fuse) is a directory of U.S. products presented on local U.S. commercial service websites.	U.S. commercial service * A basic guide to exporting76 featured U.S. exporters ( export.gov / fuse ) featured U.S. exporters ( fuse ) is a directory of U.S. products presented on local U.S. commercial service websites .	U.S. commercial service * A basic guide to exporting76 featured U.S. exporters (export.gov/fuse) featured U.S. exporters (fuse) is a directory of U.S. products presented on local U.S. commercial service websites. It gives your company an opportunity to target markets in specific countries in the local language of business. This service is offered free of charge to qualified U.S. exporters seeking trade leads or representation in certain markets. To find out if your company qualifies and to request a free listing, visit 1.usa.gov/1yIJRks.	U.S. commercial service * A basic guide to exporting76 featured U.S. exporters (export.gov/fuse) featured U.S. exporters (fuse) is a directory of U.S. products presented on local U.S. commercial service websites.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19d2792a-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	The second, on functional genomics, aims to understand the biological functions encoded in rice genes, taking advantage of the investment made in the private sector in sequencing of the rice genome.	The second , on functional genomics , aims to understand the biological functions encoded in rice genes , taking advantage of the investment made in the private sector in sequencing of the rice genome .	Genetic resources conservation, evaluation, and gene discovery IRRI's work on the collection, conservation, characterization, documentation, and exchange of germplasm for research on genetic enhancement and sustaining biodiversity is housed in this program, which has two elements: * germplasm conservation, characterization, documentation, and exchange and * functional genomics. The first entails maintenance of IRRI's efforts to collect and conserve the genetic resources of rice, now held in trust in the International Rice Genebank; and strengthening of efforts to characterize and evaluate the conserved germplasm, explore important traits, and describe allelic diversity using molecular techniques. The second, on functional genomics, aims to understand the biological functions encoded in rice genes, taking advantage of the investment made in the private sector in sequencing of the rice genome. IRRI remains committed to ensuring public access to rice genetic information. IRRI will develop additional genetic databases and establish a bioinformatics system (i.e., integration of data from DNA sequences, phenotypes, and functional diversity of rice genes in the germplasm pool) to assist national institutions in the discovery of new genes and traits.	The second, on functional genomics, aims to understand the biological functions encoded in rice genes, taking advantage of the investment made in the private sector in sequencing of the rice genome.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19d2792b-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	In Guyana, the gender composition of workshop participants has varied depending on the topic offered.	In Guyana , the gender composition of workshop participants has varied depending on the topic offered .	In Guyana, the gender composition of workshop participants has varied depending on the topic offered. When value-adding and postharvest processing technologies were discussed, about 65% of the participants were women, while attendance at field days focused on production practices were dominated by men. Most of the small-scale processors that provide peanut butter to the lunch program of the local schools are women. Women, children, and indigenous peoples are usually disadvantaged groups in rural farming areas in most developing countries. Because of the great importance of peanut to these people and the opportunity for this crop to contribute to the realization of the Millennium Development Goals (MDG) on gender equity, the Peanut CRSP could become a flagship program for gender equity efforts. To assure that the highest possible gender equity benefit is achieved, Peanut CRSP projects should include (in their design) strategies to ensure that women, children, and indigenous groups benefit directly from future technological interventions (i.e., disease-resistant peanut varieties, aflatoxinfree peanut products, etc.) by Peanut CRSP. Additional experience working on gender issues in Peanut CRSP research in a host country like Uganda would enhance gender awareness in research in agriculture and health-related issues that Peanut CRSP could build upon to improve its collaborative work in developing countries.	In Guyana, the gender composition of workshop participants has varied depending on the topic offered.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19d2792c-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	WSIS Stocktaking PlaLorm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals PJSC Rostelecom No-touch high-precision IA-based thermal camera system Private Sector, Russian Federation https://www.company.rt.ru/en/about/info & https://teplovizor.rt.ru Rostelecom is Russia's core systemic enterprise with a headcount of over 200 thousand employees, offering telecommunica*ons and digital services across en*re Russia.	WSIS Stocktaking PlaLorm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals PJSC Rostelecom No-touch high-precision IA-based thermal camera system Private Sector , Russian Federation https://www.company.rt.ru/en/about/info & https://teplovizor.rt.ru Rostelecom is Russia 's core systemic enterprise with a headcount of over 200 thousand employees , offering telecommunica * ons and digital services across en * re Russia .	WSIS Stocktaking PlaLorm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals PJSC Rostelecom No-touch high-precision IA-based thermal camera system Private Sector, Russian Federation https://www.company.rt.ru/en/about/info & https://teplovizor.rt.ru Rostelecom is Russia's core systemic enterprise with a headcount of over 200 thousand employees, offering telecommunica*ons and digital services across en*re Russia. In order to ensure maximum safety and protec*on of those employees they decided to equip their offices with thermal camera systems to measure visitors' body temperature and reduce the risk of an infected visitor coming inside the office, given that high temperatures is the main sign of COVID-19.	WSIS Stocktaking PlaLorm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals PJSC Rostelecom No-touch high-precision IA-based thermal camera system Private Sector, Russian Federation https://www.company.rt.ru/en/about/info & https://teplovizor.rt.ru Rostelecom is Russia's core systemic enterprise with a headcount of over 200 thousand employees, offering telecommunica*ons and digital services across en*re Russia.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19d2792d-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	This project falls into two discrete parts at the University of Georgia (Dr. David Wilson, CO-Principal Investigator) and at the University of Wisconsin (Dr. Nancy Keller, CO-Principal Investigator).	This project falls into two discrete parts at the University of Georgia ( Dr. David Wilson , CO-Principal Investigator ) and at the University of Wisconsin ( Dr. Nancy Keller , CO-Principal Investigator ) .	This project falls into two discrete parts at the University of Georgia (Dr. David Wilson, CO-Principal Investigator) and at the University of Wisconsin (Dr. Nancy Keller, CO-Principal Investigator). These parts are to be considered separately as follows: (1) Concerning the work undertaken at the University of Georgia, there is unquestionably a need in developing countries for low-cost robust methods of analysis for aflatoxins. There are Project UWI49F - 135 - requirements both to screen out highly contaminated peanuts to remove from the food chain and in some cases to screen for purposes of export. Existing commercial affinity column based semi-quantitative screening methods work extremely well but are very expensive due to the high prices of imported affinity columns. Using the VICAM system of clean-up on an affinity column then brominating and measuring fluorescence in a small fluorimeter, the aim has been to replace the affinity column with a low cost alumina-based column which can be made from locally available materials. Using acetone extraction, bromination and fluorescence measurement a limit of detection of 5 ppb for total aflatoxins has been achieved and 300-400 samples can be analyzed per day. The approach does need validation and it is recommended that this should be carried out with a major involvement of developing countries.	This project falls into two discrete parts at the University of Georgia (Dr. David Wilson, CO-Principal Investigator) and at the University of Wisconsin (Dr. Nancy Keller, CO-Principal Investigator).	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19d2792e-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	More green Part 6 National Footprints: living on large feet and on small spaces in urban centers should make better use of ecosystem services (fresh air, drinking water, etc.); I (individual) means responsible consumption 2 of each individual and reaches from improved energy efficiency to resource-saving nutrition habits; R (reduce) focuses on the reduction of hidden 3 waste flows, especially when fossil energy sources are used; C (carbon) relates to strategies for CO4 2 reduction; L (land) stands for targeted land 5 management to retain the productivity of agricultural areas, and to maintain and improve yields and thereby raise China's biocapacity; E (efficiency) strives for a cyclical 6 economic model in which waste is recycled and used again.	More green Part 6 National Footprints : living on large feet and on small spaces in urban centers should make better use of ecosystem services ( fresh air , drinking water , etc. ) ; I ( individual ) means responsible consumption 2 of each individual and reaches from improved energy efficiency to resource-saving nutrition habits ; R ( reduce ) focuses on the reduction of hidden 3 waste flows , especially when fossil energy sources are used ; C ( carbon ) relates to strategies for CO4 2 reduction ; L ( land ) stands for targeted land 5 management to retain the productivity of agricultural areas , and to maintain and improve yields and thereby raise China 's biocapacity ; E ( efficiency ) strives for a cyclical 6 economic model in which waste is recycled and used again .	Since 1999, several dozen Footprint studies have been carried out in China at various levels, and many of the scientific results have made their way into governmental decisions. Chinese politicians and the public are aware that future decisions concerning resource consumption are tightly linked to their own competitiveness, as well as the fate of our planet. Six environmental strategies should shape China's future development. They were brought together in a conceptual approach using the acronym CIRCLE: C (compact) supports spatially compact urban 1 development to limit urban sprawl. More green Part 6 National Footprints: living on large feet and on small spaces in urban centers should make better use of ecosystem services (fresh air, drinking water, etc.); I (individual) means responsible consumption 2 of each individual and reaches from improved energy efficiency to resource-saving nutrition habits; R (reduce) focuses on the reduction of hidden 3 waste flows, especially when fossil energy sources are used; C (carbon) relates to strategies for CO4 2 reduction; L (land) stands for targeted land 5 management to retain the productivity of agricultural areas, and to maintain and improve yields and thereby raise China's biocapacity; E (efficiency) strives for a cyclical 6 economic model in which waste is recycled and used again.	More green Part 6 National Footprints: living on large feet and on small spaces in urban centers should make better use of ecosystem services (fresh air, drinking water, etc.); I (individual) means responsible consumption 2 of each individual and reaches from improved energy efficiency to resource-saving nutrition habits; R (reduce) focuses on the reduction of hidden 3 waste flows, especially when fossil energy sources are used; C (carbon) relates to strategies for CO4 2 reduction; L (land) stands for targeted land 5 management to retain the productivity of agricultural areas, and to maintain and improve yields and thereby raise China's biocapacity; E (efficiency) strives for a cyclical 6 economic model in which waste is recycled and used again.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19d2792f-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	LEARNING IS FACING SYSTEMIC CHALLENGES There is a strong correlation between achievement in reading and in mathematics at the national level.	LEARNING IS FACING SYSTEMIC CHALLENGES There is a strong correlation between achievement in reading and in mathematics at the national level .	LEARNING IS FACING SYSTEMIC CHALLENGES There is a strong correlation between achievement in reading and in mathematics at the national level. This relationship starts in early grades and becomes stronger by the end of primary education, with 77 percent of achievement in mathematics being correlated with achievement in reading.(a) Data show that DCPs with low achievement in reading are more likely to also perform poorly in mathematics.	LEARNING IS FACING SYSTEMIC CHALLENGES There is a strong correlation between achievement in reading and in mathematics at the national level.	Results Report 2019	Global Partnership for Education	2019
19d27930-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	First, Doing Business selects the economies that implemented reforms making it easier to do business in three or more of the 10 areas included in this year's aggregate ease of doing business score.	First , Doing Business selects the economies that implemented reforms making it easier to do business in three or more of the 10 areas included in this year 's aggregate ease of doing business score .	Worldwide, the 10 economies showing the most notable improvement in performance on the Doing Business indicators in 2017/18 are Afghanistan, Djibouti, China, Azerbaijan, India, Togo, Kenya, Cote d'Ivoire, Turkey and Rwanda (table 1.3). Together, these economies implemented a total of 62 business regulatory reforms across all areas measured by Doing Business. Overall, the 10 top improvers implemented the most regulatory reforms in the areas of starting a business, getting credit and paying taxes (with eight reforms in each area). This very diverse set of economies includes Source: Doing Business database. Note: Economies are selected on the basis of the number of reforms and ranked on how much their ease of doing business score improved. First, Doing Business selects the economies that implemented reforms making it easier to do business in three or more of the 10 areas included in this year's aggregate ease of doing business score. Regulatory changes making it more difficult to do business are subtracted from the number of those making it easier. Second, Doing Business ranks these economies on the increase in their ease of doing business score from the previous year. The improvement in their score is calculated not by using the data published in 2017 but by using comparable data that capture data revisions. The choice of the most improved economies is determined by the largest improvements in the ease of doing business score among those with at least three reforms.	First, Doing Business selects the economies that implemented reforms making it easier to do business in three or more of the 10 areas included in this year's aggregate ease of doing business score.	Doing Business 2019: Training for Reform	World Bank Group	2018
19d27931-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Over the period 1990- 2012, the global literacy rate for young women rose from 79 to 87 per cent and from 88 to 92 per cent for young men (figure 3.17).	Over the period 1990 - 2012 , the global literacy rate for young women rose from 79 to 87 per cent and from 88 to 92 per cent for young men ( figure 3.17 ) .	Of the 158 countries with data for 2012 (or the latest year over the period 2005-2012), 74 attained gender parity in adult literacy, 4 countries showed disparities to the disadvantage of men and 80 to the disadvantage of women. Women's literacy rates were less than two thirds those of men's in 22 of those countries, four of which are located in Southern Asia (Afghanistan, Bhutan, Nepal and Pakistan), one in Western Asia (Yemen), and the rest in sub-Saharan Africa.55 The vast majority of young men and women have basic reading and writing skills The vast majority of young people (aged 15 to 24) in the world are literate. Over the period 1990- 2012, the global literacy rate for young women rose from 79 to 87 per cent and from 88 to 92 per cent for young men (figure 3.17). This reflects increased participation in formal schooling among younger generations. Youth literacy is almost universal in the more developed regions, in Eastern Asia and in the Caucasus and Central Asia; it is close to being universal in Latin America and in South-Eastern Asia. In parts of the world where many boys and girls do not attend school or drop out, youth literacy rates are much lower than global averages. In sub-Saharan Africa, where the rates are among the lowest in the world, only 64 per cent of young women and 76 per cent of young men are literate. In Oceania and Southern Asia, young men and women have attained basic literacy skills at rates significantly lower than the global averages for each sex.	Over the period 1990- 2012, the global literacy rate for young women rose from 79 to 87 per cent and from 88 to 92 per cent for young men (figure 3.17).	The World’s Women 2015: Trends and Statistics	United Nations	2015
19d27932-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	The sharing of inputs, better labor matching, and knowledge spillovers are the main forces behind the geographical concentration of industries and economic activity in urban environments.	The sharing of inputs , better labor matching , and knowledge spillovers are the main forces behind the geographical concentration of industries and economic activity in urban environments .	Agglomeration effects. The spatial concentration of activity is a strong driver of productivity growth in developing countries. Effects can materialize within sectors (localization economies) or between sectors (urbanization economies). The sharing of inputs, better labor matching, and knowledge spillovers are the main forces behind the geographical concentration of industries and economic activity in urban environments. The sharing of inputs facilitates the emergence of specialized producers of intermediate goods and services. Proximity allows firms to more easily find workers to fill positions. Knowledge spillovers allow firms to learn about new technologies, products, and practices from other firms operating in the vicinity. These agglomeration effects signal a difference between the private and social values of jobs.	The sharing of inputs, better labor matching, and knowledge spillovers are the main forces behind the geographical concentration of industries and economic activity in urban environments.	World Development Report 2013: Jobs	World Bank	2012
19d27933-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Rice around the World 89 Basic statistics, China 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 32,633,684 33,518,971 31,107,479 31,571,500 31,637,100 30,503,100 Yield (T/Ha) 5.2 5.7 6.0 6.4 6.3 6.2 Production (T) 171,318,871 191,614,680 187,297,968 200,571,557 200,403,308 190,168,300 Rice imports (T) Na Na Na 246,892 172,106 Na Paddy Imports (T) 0 465 173 229 258 Na Rice exports (T) 1,045,848 405,381 235,934 3,791,615 2,819,010 Na Paddy Exports (T) 0 203 1,308 1,889 4,953 na Others population, total (x103) 1,075,936 1,161,382 1,227,170 1,262,817 1,274,107 na Population, agriculture (x103) 783,923 834,688 850,299 854,536 855,167 Na Agricultural area (x103 ha) 495,897 531,398 534,701 535,566 Na Na Irrigated agricultural area (x103 ha) 44,584 47,967 49,859 52,582 Na Na Total fertilizer consumption (T) 16,851,600 27,027,408 35,181,200 35,077,600 Na na Tractors used in Agric.	Rice around the World 89 Basic statistics , China 1985 1990 1995 1998 1999 2000 rice area harvested ( Ha ) 32,633,684 33,518,971 31,107,479 31,571,500 31,637,100 30,503,100 Yield ( T / Ha ) 5.2 5.7 6.0 6.4 6.3 6.2 Production ( T ) 171,318,871 191,614,680 187,297,968 200,571,557 200,403,308 190,168,300 Rice imports ( T ) Na Na Na 246,892 172,106 Na Paddy Imports ( T ) 0 465 173 229 258 Na Rice exports ( T ) 1,045,848 405,381 235,934 3,791,615 2,819,010 Na Paddy Exports ( T ) 0 203 1,308 1,889 4,953 na Others population , total ( x103 ) 1,075,936 1,161,382 1,227,170 1,262,817 1,274,107 na Population , agriculture ( x103 ) 783,923 834,688 850,299 854,536 855,167 Na Agricultural area ( x103 ha ) 495,897 531,398 534,701 535,566 Na Na Irrigated agricultural area ( x103 ha ) 44,584 47,967 49,859 52,582 Na Na Total fertilizer consumption ( T ) 16,851,600 27,027,408 35,181,200 35,077,600 Na na Tractors used in Agric .	Rice around the World 89 Basic statistics, China 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 32,633,684 33,518,971 31,107,479 31,571,500 31,637,100 30,503,100 Yield (T/Ha) 5.2 5.7 6.0 6.4 6.3 6.2 Production (T) 171,318,871 191,614,680 187,297,968 200,571,557 200,403,308 190,168,300 Rice imports (T) Na Na Na 246,892 172,106 Na Paddy Imports (T) 0 465 173 229 258 Na Rice exports (T) 1,045,848 405,381 235,934 3,791,615 2,819,010 Na Paddy Exports (T) 0 203 1,308 1,889 4,953 na Others population, total (x103) 1,075,936 1,161,382 1,227,170 1,262,817 1,274,107 na Population, agriculture (x103) 783,923 834,688 850,299 854,536 855,167 Na Agricultural area (x103 ha) 495,897 531,398 534,701 535,566 Na Na Irrigated agricultural area (x103 ha) 44,584 47,967 49,859 52,582 Na Na Total fertilizer consumption (T) 16,851,600 27,027,408 35,181,200 35,077,600 Na na Tractors used in Agric. (no.) 861,364 824,113 685,202 704,070 Na NA Source: Faostat online database.	Rice around the World 89 Basic statistics, China 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 32,633,684 33,518,971 31,107,479 31,571,500 31,637,100 30,503,100 Yield (T/Ha) 5.2 5.7 6.0 6.4 6.3 6.2 Production (T) 171,318,871 191,614,680 187,297,968 200,571,557 200,403,308 190,168,300 Rice imports (T) Na Na Na 246,892 172,106 Na Paddy Imports (T) 0 465 173 229 258 Na Rice exports (T) 1,045,848 405,381 235,934 3,791,615 2,819,010 Na Paddy Exports (T) 0 203 1,308 1,889 4,953 na Others population, total (x103) 1,075,936 1,161,382 1,227,170 1,262,817 1,274,107 na Population, agriculture (x103) 783,923 834,688 850,299 854,536 855,167 Na Agricultural area (x103 ha) 495,897 531,398 534,701 535,566 Na Na Irrigated agricultural area (x103 ha) 44,584 47,967 49,859 52,582 Na Na Total fertilizer consumption (T) 16,851,600 27,027,408 35,181,200 35,077,600 Na na Tractors used in Agric.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19d27934-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	Secondary education (ISCED levels 2 and 3) completes the provision of basic education that began at the primary level and aims to lay the foundations for lifelong learning and human development by offering more subject-or skillsoriented instruction using more specialized teachers.	Secondary education ( ISCED levels 2 and 3 ) completes the provision of basic education that began at the primary level and aims to lay the foundations for lifelong learning and human development by offering more subject-or skillsoriented instruction using more specialized teachers .	Sources: UNESCO Institute for Statistics, Data Centre (accessed March 2019). 4.02 Secondary education enrolment rate Gross secondary education enrolment rate | 2017 or most recent The reported value corresponds to the ratio of total secondary enrolment, regardless of age, to the population of the age group that officially corresponds to the secondary education level. Secondary education (ISCED levels 2 and 3) completes the provision of basic education that began at the primary level and aims to lay the foundations for lifelong learning and human development by offering more subject-or skillsoriented instruction using more specialized teachers.	Secondary education (ISCED levels 2 and 3) completes the provision of basic education that began at the primary level and aims to lay the foundations for lifelong learning and human development by offering more subject-or skillsoriented instruction using more specialized teachers.	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
19d27935-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	Commercial, professional, and technical services .	Commercial , professional , and technical services .	Commercial, professional, and technical services .	Commercial, professional, and technical services .	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19d27936-fc0e-11ed-88fc-93f4be02dfa8	neigbor150.txt	The total land area certified was 1.44 million ha, with the major crops grown being sugarcane, oil seeds, cereals, millet, cotton, pulses, medicinal plants, tea, fruits, vegetables, spices, and coffee.	The total land area certified was 1.44 million ha , with the major crops grown being sugarcane , oil seeds , cereals , millet , cotton , pulses , medicinal plants , tea , fruits , vegetables , spices , and coffee .	In 2016/17, there were 1 million organic farmers growing food and fiber certified to NPOP by 28 accredited certification bodies. The total land area certified was 1.44 million ha, with the major crops grown being sugarcane, oil seeds, cereals, millet, cotton, pulses, medicinal plants, tea, fruits, vegetables, spices, and coffee. In 2016/17, the total land area of all organic cotton-growing ICS was 386,464 ha, of which it is estimated that 43-45 percent (168,654 ha) was actually planted with organic cotton.	The total land area certified was 1.44 million ha, with the major crops grown being sugarcane, oil seeds, cereals, millet, cotton, pulses, medicinal plants, tea, fruits, vegetables, spices, and coffee.	Organic Cotton Market Report 2018	TextileExchange	2018
19d27937-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Sociology, 49(5):853-869.	Sociology , 49 ( 5 ) :853 -869 .	Hall, S.M. 2015 Migrant urbanisms: Ordinary cities and everyday resistance. Sociology, 49(5):853-869. 461WORLD MIGRATION REPORT 2020 Hill, A., C. Minbaeva, A. Wilson and R. Satylkanov 2017 Hydrologic controls and water vulnerabilities in the Naryn River Basin, Kyrgyzstan: A socio- hydro case study of water stressors in Central Asia. Water, 9(5):325.	Sociology, 49(5):853-869.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19d27938-fc0e-11ed-88fc-93f4be02dfa8	neigbor150.txt	Key developments in 2017-18 include: * Approval from the government to set up India's first center of excellence on organic cotton research at Madhya Pradesh's leading State Agriculture University.	Key developments in 2017-18 include : * Approval from the government to set up India 's first center of excellence on organic cotton research at Madhya Pradesh 's leading State Agriculture University .	Key developments in 2017-18 include: * Approval from the government to set up India's first center of excellence on organic cotton research at Madhya Pradesh's leading State Agriculture University. * Commitment by the government to establish at least 100 organic cotton clusters across Madhya Pradesh. * Allocation of a separate auction platform for organic produce in state-operated agricultural markets. * Deepened industry-academia collaboration on non-GM seed breeding research.	Key developments in 2017-18 include: * Approval from the government to set up India's first center of excellence on organic cotton research at Madhya Pradesh's leading State Agriculture University.	Organic Cotton Market Report 2018	TextileExchange	2018
19d27939-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	Medical information is protected by secrecy.	Medical information is protected by secrecy .	Q30. Are there any prohibitions on the transfer of credit reports (for KYC and credit risk analysis purposes), criminal records (for KYC and crime prevention purposes) and medical data (for KYC and pension benefits purposes)? A30. The response is affirmative; there are credit reports, banking information, and criminal information (only local Authorities and Interpol) that are prohibited from being transferred. Medical information is protected by secrecy.	Medical information is protected by secrecy.	Know Your Customer: Quick Reference Guide	PWC	2016
19d2793a-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	The major constraints to sustainable rice production in Ghana are * Drought in upland areas and drought and flash flood in rainfed lowland (or inland swamp) areas because of irregular weather * Lack of suitable varieties for irrigated and rainfed lowland (or swamp) areas The Republic of GHANA, a small (240,000 km2), tropical West African country bordering the Gulf of Guinea in the Atlantic Ocean, is predominantly agricultural (40% of GDP), with 60% of the workforce employed in agriculture on wide savannas in the north and cleared rainforest in the south.	The major constraints to sustainable rice production in Ghana are * Drought in upland areas and drought and flash flood in rainfed lowland ( or inland swamp ) areas because of irregular weather * Lack of suitable varieties for irrigated and rainfed lowland ( or swamp ) areas The Republic of GHANA , a small ( 240,000 km2 ) , tropical West African country bordering the Gulf of Guinea in the Atlantic Ocean , is predominantly agricultural ( 40 % of GDP ) , with 60 % of the workforce employed in agriculture on wide savannas in the north and cleared rainforest in the south .	The major constraints to sustainable rice production in Ghana are * Drought in upland areas and drought and flash flood in rainfed lowland (or inland swamp) areas because of irregular weather * Lack of suitable varieties for irrigated and rainfed lowland (or swamp) areas The Republic of GHANA, a small (240,000 km2), tropical West African country bordering the Gulf of Guinea in the Atlantic Ocean, is predominantly agricultural (40% of GDP), with 60% of the workforce employed in agriculture on wide savannas in the north and cleared rainforest in the south. Deforestation and desertification are of increasing concern. The population in 1999 was 19.7 million. * Inadequate and irregular input supplies: seeds, fertilizer, and credit * Lack of small farm equipment, especially for postharvest operations * Lack of effective farmers' organizations and cooperatives * Poor maintenance of irrigation facilities * Lack of well-defined rice policies * Poor road networks and marketing systems * Labor shortage because of competition from other crops * Weak research and extension support Production season Planting Harvesting Main season May-Jun Oct-Nov Off-season Jan-Feb May-Jun Rice around the world 165 Basic statistics, Republic of Ghana 1985 1990 1995 1998 1999 2000 Rice Area harvested (ha) 68,000 49,000 99,900 130,400 130,000 130,000 Yield (t/ha) 1.2 1.7 2.0 1.5 1.6 1.6 Production (t) 80,000 80,900 201,720 193,600 209,750 209,750 Rice imports (t) 60,000 113,000 106,000 77,986 69,131 na Paddy imports (t) 0 0 0 1,718 31 na Rice exports (t) 0 0 0 108 734 na Paddy exports (t) 0 0 0 166 67 na Others Population, total (x103) 12,933 15,128 17,649 19,162 19,678 na Population, agriculture (x103) 7,723 8,870 10,130 10,858 11,104 na Agricultural area (x103 ha) 12,400 12,605 12,900 13,628 na na Irrigated agricultural area (x103 ha) 7 8 11 11 na na Total fertilizer consumption (t) 12,500 13,000 9,700 15,140 na na Tractors used in agric. (no.) 4,120 4,120 3,700 3,570 Na NA Source: Faostat online database.	The major constraints to sustainable rice production in Ghana are * Drought in upland areas and drought and flash flood in rainfed lowland (or inland swamp) areas because of irregular weather * Lack of suitable varieties for irrigated and rainfed lowland (or swamp) areas The Republic of GHANA, a small (240,000 km2), tropical West African country bordering the Gulf of Guinea in the Atlantic Ocean, is predominantly agricultural (40% of GDP), with 60% of the workforce employed in agriculture on wide savannas in the north and cleared rainforest in the south.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
