uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffebe1a-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	Seguro popular. Oportunidades covers nearly one-fifth of the total population and nearly all the rural poor, making it one of the besttargeted poverty reduction programs in the country. Seguro Popular is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro Popular, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico. Academics and policy makers argue over it, and it is also a topic of political controversy. Much pivots on how much universalization will cost. Estimates vary widely from no incremental costs because of efficiency and tax collection gains to relatively large costs when accounting for long-term demographic changes. These differences originate from different methodologies, which indicate the complexity of the topic and the difficulty in gauging the full implications of the reform.g Mexico's debate on formalization needs to be cast in a broader context. In recent years, poverty and unemployment have increased while real wages have been stagnant. But other measures of wellbeing, such as access to education, health, and social security, have continued to improve.h Average productivity has been growing, but slowly, which can be due to an excessive churning of jobs and firms.i Demographic trends still show high fertility rates for a large share of the population, which leads to a social reproduction of poverty and informality.j Whether sweeping changes in labor and tax legislation as well as in the organization of social protection would substantially reduce informality is still an open question.	Seguro Popular is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro Popular, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico.	Seguro Popular is the most rapidly growing program , claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non contributory                                                                                                                                                                                                                                                                                                                                                    programs in general , and Seguro Popular , in particular , may induce informality or , at least , discourage formal employment.f Meanwhile , the debate about the universalization of health insurance is very much alive in Mexico .	Seguro <mark>Popular</mark> is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro Popular, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico.	Seguro Popular is the most rapidly growing program, claiming a coverage	Popular	<mark>Popular</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	World Development Report 2013: Jobs	World Bank	2012
cffebe1b-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	Graduate student theses and dissertations are published and journal articles are derived from theses and dissertations. In some cases, research findings have been published in popular forms that are appropriate for producers.	In some cases, research findings have been published in popular forms that are appropriate for producers.	In some cases , research findings have been published in popular forms that are appropriate for producers .	In some cases, research findings have been published in <mark>popular</mark> forms that are appropriate for producers.	published in popular forms that are appropriate for producers.	popular	<mark>popular</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffebe1c-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	Seguro popular. Oportunidades covers nearly one-fifth of the total population and nearly all the rural poor, making it one of the besttargeted poverty reduction programs in the country. Seguro Popular is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro Popular, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico. Academics and policy makers argue over it, and it is also a topic of political controversy. Much pivots on how much universalization will cost. Estimates vary widely from no incremental costs because of efficiency and tax collection gains to relatively large costs when accounting for long-term demographic changes. These differences originate from different methodologies, which indicate the complexity of the topic and the difficulty in gauging the full implications of the reform.g Mexico's debate on formalization needs to be cast in a broader context. In recent years, poverty and unemployment have increased while real wages have been stagnant. But other measures of wellbeing, such as access to education, health, and social security, have continued to improve.h Average productivity has been growing, but slowly, which can be due to an excessive churning of jobs and firms.i Demographic trends still show high fertility rates for a large share of the population, which leads to a social reproduction of poverty and informality.j Whether sweeping changes in labor and tax legislation as well as in the organization of social protection would substantially reduce informality is still an open question.	Seguro Popular is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro Popular, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico.	Seguro Popular is the most rapidly growing program , claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non contributory                                                                                                                                                                                                                                                                                                                                                    programs in general , and Seguro Popular , in particular , may induce informality or , at least , discourage formal employment.f Meanwhile , the debate about the universalization of health insurance is very much alive in Mexico .	Seguro Popular is the most rapidly growing program, claiming a coverage of more than 50 million by April 2012.e But some preliminary research finds that non-contributory programs in general, and Seguro <mark>Popular</mark>, in particular, may induce informality or, at least, discourage formal employment.f Meanwhile, the debate about the universalization of health insurance is very much alive in Mexico.	and Seguro Popular, in particular, may induce informality or, at	Popular	<mark>Popular</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	n	World Development Report 2013: Jobs	World Bank	2012
cffebe1d-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	Objective Goals % Completed Objective 1 Develop formulations and processing protocols for HSCASsupplemented prototypes of popular Ghana peanut-based products. 100% Objective 2 Assess the effects of various levels of HSCAS and antioxidants, and processing techniques on the physical, chemical, and nutritional properties of freshly-processed and stored products selected from Objective 1, and determine their shelf-life. 80% Objective 3 Evaluate sensory attributes and consumer acceptability of Optimal products selected from Objective 2 that also contain levels of HSCAS with potential for chemo-prevention of aflatoxicosis in humans. (HSCAS levels will be based on results of clinical studies from TAM50.) Continuing Objective 4 Establish appropriate protocols for production of acceptable HSCASsupplemented peanut products in Ghana. Continuing Objective 5 Train processors in Ghana to manufacture peanut products containing levels of HSCAS appropriate for chemo-prevention of aflatoxin-induced diseases.	Objective Goals % Completed Objective 1 Develop formulations and processing protocols for HSCASsupplemented prototypes of popular Ghana peanut-based products.	Objective Goals % Completed Objective 1 Develop formulations and processing protocols for HSCASsupplemented prototypes of popular Ghana peanut-based products .	Objective Goals % Completed Objective 1 Develop formulations and processing protocols for HSCASsupplemented prototypes of <mark>popular</mark> Ghana peanut-based products.	prototypes of popular Ghana peanut-based products.	popular	<mark>popular</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffebe1e-fc0b-11ed-88fc-93f4be02dfa8	neigbor9.txt	Freight forwarders assist exporters in preparing price quotations by advising on freight costs, port charges, consular fees, costs of special documentation, insurance costs, and the freight forwarders' own handling fees. They recommend the packing methods that will protect the merchandise during transit, or they can arrange to have the merchandise packed at the port or put in containers. If the exporter prefers, freight forwarders can reserve the necessary space on a vessel, U.S. Commercial Service * A Basic Guide to Exporting136 aircraft, train, or truck. The cost for their services is a factor that should be included in the price charged to the customer.	If the exporter prefers, freight forwarders can reserve the necessary space on a vessel, U.S. Commercial Service * A Basic Guide to Exporting136 aircraft, train, or truck.	If the exporter prefers , freight forwarders can reserve the necessary space on a vessel , U.S. Commercial Service * A Basic Guide to Exporting136 aircraft , train , or truck .	If the exporter <mark>prefers</mark>, freight forwarders can reserve the necessary space on a vessel, U.S. Commercial Service * A Basic Guide to Exporting136 aircraft, train, or truck.	If the exporter prefers, freight forwarders can reserve the necessary space on a	prefers	<mark>prefers</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
cffebe1f-fc0b-11ed-88fc-93f4be02dfa8	neigbor231.txt	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome. Results show that the number of UNESCO cultural and natural sites, as well as intangible cultural heritage listings, keeps growing, indicating greater commitment to preserving some of the key attractions driving people to visit destinations. Encouragingly, Environmental Sustainability (pillar 9) scores have been boosted by the increase in environmental treaty ratifications and improved perceptions that T&T is being developed in a sustainable manner, all of which bodes well for natural resources and nature-based tourism. While this is promising, the enforcement of treaties and protected lands might not be enough to preserve natural resources, given that air pollution, deforestation and species endangerment have continued to rise over the last two years. Since the last edition of the report, the global average score for perceptions of the stringency and enforcement of environmental regulations improved by just 0.4%. Sadly, these perceptions declined the most in Sub-Saharan Africa, a region that already struggles to better utilize its natural assets. As a result, it is vital that T&T stakeholders recognize their role in environmental protection, or they run the risk of losing out on future nature tourism.	As a result, it is vital that T&T stakeholders recognize their role in environmental protection, or they run the risk of losing out on future nature tourism.	As a result , it is vital that T & T stakeholders recognize their role in environmental protection , or they run the risk of losing out on future nature tourism .	As a result, it is vital that T&T stakeholders <mark>recognize</mark> their role in environmental protection, or they run the risk of losing out on future nature tourism.	stakeholders recognize	recognize	<mark>recognize</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
cffebe20-fc0b-11ed-88fc-93f4be02dfa8	neigbor183.txt	"The Codex Alimentarius is a collection of international food safety standards that have been adopted by the Codex Alimentarius Commission (the ""Codex""). The Codex is funded jointly by the FAO and WHO, which in the early 1960s, recognized the importance of developing international standards to protect public health and minimize disruption of international food trade. The Joint FAO/WHO Food Standards Program was established, and the Codex Alimentarius Commission was designated to administer the program."	The Codex is funded jointly by the FAO and WHO, which in the early 1960s, recognized the importance of developing international standards to protect public health and minimize disruption of international food trade.	The Codex is funded jointly by the FAO and WHO , which in the early 1960s , recognized the importance of developing international standards to protect public health and minimize disruption of international food trade .	The Codex is funded jointly by the FAO and WHO, which in the early 1960s, <mark>recognized</mark> the importance of developing international standards to protect public health and minimize disruption of international food trade.	FAO and WHO, which in the early 1960s, recognized	recognized	<mark>recognized</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	FARMER-TO-FARMER PROGRAMMATIC PERSUAP: PESTICIDE EVALUATION REPORT AND SAFER USE ACTION PLAN	The United States Agency for International Development	2013
cffebe21-fc0b-11ed-88fc-93f4be02dfa8	neigbor22.txt	The GDG noted that the recommendation to provide a financial package to practising CHWs applies to CHWs of different types and capacities, but that it should not rule out a priori the continued existence of dedicated volunteers that willingly perform their roles on a pro bono basis, in addition to having as individuals a different, main source of livelihood. It may sometimes be difficult to draw a clear line between volunteers who wish to remain volunteers (for instance because they have a different full-time job, and only dedicate a few hours per month to voluntary community service), and the CHWs without an alternative source of livelihood who are currently not receiving any financial package for their work. Recognizing the sometimes blurred boundaries between these different situations, the GDG framed the recommendation as a financial package commensurate with the role, capacity, level of effort and hours of work of CHWs. Delineating more specifically this distinction should remain the prerogative of authorities within specific jurisdictions.	Recognizing the sometimes blurred boundaries between these different situations, the GDG framed the recommendation as a financial package commensurate with the role, capacity, level of effort and hours of work of CHWs.	Recognizing the sometimes blurred boundaries between these different situations , the GDG framed the recommendation as a financial package commensurate with the role , capacity , level of effort and hours of work of CHWs .	<mark>Recognizing</mark> the sometimes blurred boundaries between these different situations, the GDG framed the recommendation as a financial package commensurate with the role, capacity, level of effort and hours of work of CHWs.	Recognizing the sometimes blurred boundaries between these different situations, the GDG	Recognizing	<mark>Recognizing</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	WHO guideline on health policy and system support to optimize community health worker programmes	World Health Organization	2018
cffebe22-fc0b-11ed-88fc-93f4be02dfa8	neigbor119.txt	Teacher1 and Teacher2 explained the lessons in an understandable way but they did not give much attention that whether students were facing any troubles or not. They explained, wrote on the blackboard and rushed through lessons. They also said to read the lesson thoroughly at home. Their main attention was to complete the lesson on time. Except Teacher4, the other teachers read the text book aloud and asked the students to mark important lines which they have to read at home.	They also said to read the lesson thoroughly at home.	They also said to read the lesson thoroughly at home .	They also <mark>said</mark> to read the lesson thoroughly at home.	They also said to read the lesson thoroughly at home.	said	<mark>said</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	Reasons and necessity of Private tutoring in English for Bangla medium primary school students in Bangladesh	Samia Manzoor, Firdous Azim	2013
cffebe23-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	President Duterte declared martial law in the island of Mindanao on 23 May. Fighting had erupted in the city of Marawi between government forces and an alliance of militants, includingthe Maute group, which pledged allegiance to the armed group Islamic State (IS). The conflict ended in October when the military killed several militant leaders.4 Militantsallied with IS targeted Christian civilians, committing at least 25 extrajudicial killingsand carrying out mass hostage-taking and extensive looting of civilian property, which may have amounted to war crimes.Philippine armed forces detained and ill-treated fleeing civilians, and also engaged in looting. Their extensive bombing of militant-held areas of Marawi city wiped out entire neighbourhoods and killed civilians, which highlighted the need for an investigation into their compliance with international humanitarian law.In response, the Philippine armed forces said they would probe allegations of war crimes.Martial law was extended for a second time in December, amid concerns that military rule could allow for further human rights abuses.	Their extensive bombing of militant-held areas of Marawi city wiped out entire neighbourhoods and killed civilians, which highlighted the need for an investigation into their compliance with international humanitarian law.In response, the Philippine armed forces said they would probe allegations of war crimes.Martial law was extended for a second time in December, amid concerns that military rule could allow for further human rights abuses.	Their extensive bombing of militant-held areas of Marawi city wiped out entire neighbourhoods and killed civilians , which highlighted the need for an investigation into their compliance with international humanitarian law.In response , the Philippine armed forces said they would probe allegations of war crimes.Martial law was extended for a second time in December , amid concerns that military rule could allow for further human rights abuses .	Their extensive bombing of militant-held areas of Marawi city wiped out entire neighbourhoods and killed civilians, which highlighted the need for an investigation into their compliance with international humanitarian law.In response, the Philippine armed forces <mark>said</mark> they would probe allegations of war crimes.Martial law was extended for a second time in December, amid concerns that military rule could allow for further human rights abuses.	Philippine armed forces said they would probe allegations of war crimes.Martial law was extended	said	<mark>said</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
cffebe24-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	Human rights defenders David Boniface and Juders Yseme reported fearing for their lives following the sudden death in March of their colleague Nissage Martyr. He died a day after the three men filed a lawsuit in the USA against Jean Morose Viliena - former Mayor of Les Irois, their hometown in Haiti - for grave human rights violations. Jean Morose Viliena had fled to the USA from Haiti in 2009. The men said that they had beensubjected to repeated death threats and to violent attacks by or on behalf of the former Mayor since 2007. However, the authorities did not implement adequate protection measures, although the InterAmerican Commission on Human Rights granted them precautionary measures to ensure their safety in 2015.2 Saniece Petit Phat reported that she hadreceived death threats because of her work in defence of the rights of women and girls.3 .	The men said that they had beensubjected to repeated death threats and to violent attacks by or on behalf of the former Mayor since 2007.	The men said that they had beensubjected to repeated death threats and to violent attacks by or on behalf of the former Mayor since 2007 .	The men <mark>said</mark> that they had beensubjected to repeated death threats and to violent attacks by or on behalf of the former Mayor since 2007.	The men said that they had beensubjected to repeated death threats and to	said	<mark>said</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
cffebe25-fc0b-11ed-88fc-93f4be02dfa8	neigbor163.txt	Alongside growing national capacities, prominent bilateral response arrangements and regional organizations such as the Association of Southeast Asian Nations (ASEAN) are contributing to a more diverse response system. Countries in Asia also play an active role in international networks. For example Japan and China make important contributions to global humanitarian mechanisms such as the International Search and Rescue Advisory Group (INSARAG) and the WHO Emergency Medical Teams initiative. Countries in Asia are also increasingly becoming aid providers. As of November 2019, countries in Asia have contributed more than $891.5 million in humanitarian aid.49 Sittwe Township, Myanmar Eight-year-old Roma Hathu dropped out from school after completing grade 2. Roma said going to school was impossible for her because her parents do not have a regular income. OCHA/Htet Htet Oo 47 centre for research on the epidemiology of disasters (cred) emergency events database (Em-dat) as of October 2019. Based on figures 2014-2019. 48 Heidelberg Institute for International Conflict Research's 2018 conflict barometer. 49 FTS, as of 5 November 2019.	Roma said going to school was impossible for her because her parents do not have a regular income.	Roma said going to school was impossible for her because her parents do not have a regular income .	Roma <mark>said</mark> going to school was impossible for her because her parents do not have a regular income.	Roma said going to school was impossible for her because her parents	said	<mark>said</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
cffebe26-fc0b-11ed-88fc-93f4be02dfa8	neigbor79.txt	For, as our Chinese hosts say, the journey of a thousand miles begins with one step. The journey will not, however, be on super-highways on which we can gear up at full speed: it might rather take us over seas and lakes; over hills, mountains and valleys; it will take us many years of hard work and sacrifice to journey to the end. We may have to rest a little at rest-stops when the going gets tough so that we can refuel, refresh and redirect ourselves. Social justice demands that we move on. Not even when we stray a little away from our course can we reverse the social revolution that has been launched.	For, as our Chinese hosts say, the journey of a thousand miles begins with one step.	For , as our Chinese hosts say , the journey of a thousand miles begins with one step .	For, as our Chinese hosts <mark>say</mark>, the journey of a thousand miles begins with one step.	our Chinese hosts say, the journey of a thousand miles begins with one	say	<mark>say</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Report of the Fourth World Conference on Women.	United Nations	1995
cffebe27-fc0b-11ed-88fc-93f4be02dfa8	neigbor169.txt	The following two subsections examine these labor supply and demand side considerations within the context of Coted'Ivoire. The working hypothesis is that, in general, as countries accelerate their develop, and in Coted'Ivoire today in particular, there is still a lot of scope for increasing earnings of the poor within agriculture. Increasing labor productivity in agriculture is also needed to help facilitate the labor movement out of agriculture (see section 2.2), which will in turn become more important as agricultural labor productivity increases and Engel's Law becomes more binding. This is not to say that facilitating labor movement out of agriculture is not part of the process, but rather to emphasize that lots of unexploited inclusive jobs potential remains in agriculture, which should be realized, also to facilitate the agricultural labor exit itself.	This is not to say that facilitating labor movement out of agriculture is not part of the process, but rather to emphasize that lots of unexploited inclusive jobs potential remains in agriculture, which should be realized, also to facilitate the agricultural labor exit itself.	This is not to say that facilitating labor movement out of agriculture is not part of the process , but rather to emphasize that lots of unexploited inclusive jobs potential remains in agriculture , which should be realized , also to facilitate the agricultural labor exit itself .	This is not to <mark>say</mark> that facilitating labor movement out of agriculture is not part of the process, but rather to emphasize that lots of unexploited inclusive jobs potential remains in agriculture, which should be realized, also to facilitate the agricultural labor exit itself.	is not to say that facilitating labor movement out of agriculture is not part	say	<mark>say</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
cffebe28-fc0b-11ed-88fc-93f4be02dfa8	neigbor150.txt	"Photo: CottonConnect, India Climate change is a harsh reality now in India as elsewhere. While everyone is impacted, farmers suffer the most especially in rainfed agricultural scenarios. If we want cotton in the future to be available to the industry and not transform into a luxury, we will need assured supply chains that are nurtured, with farmers being taught the skills to adapt. Needless to say concerted efforts to improve seed R&D and seed availability, especially for the organic sector, are key. The industry needs to recognize and act upon this gap in a collaborative manner, as it has significant implications for the future. "" Prabha Nagarajan Organic Cotton expert, India (C) | Page 57 back to contents ."	Needless to say concerted efforts to improve seed R&D and seed availability, especially for the organic sector, are key.	Needless to say concerted efforts to improve seed R & D and seed availability , especially for the organic sector , are key .	Needless to <mark>say</mark> concerted efforts to improve seed R&D and seed availability, especially for the organic sector, are key.	Needless to say concerted efforts to improve seed R&D and seed	say	<mark>say</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Organic Cotton Market Report 2018	TextileExchange	2018
cffebe29-fc0b-11ed-88fc-93f4be02dfa8	neigbor79.txt	It will be the task of this Conference to tackle those shortcomings: not just admit to them, but try to explain where they originate and how they can be eliminated. In the coming days the Conference will review the critical areas of concern to women and, hopefully, adopt a Platform for Action containing concrete proposals. But we must not rest satisfied with words alone. Needless to say, much depends on the political will of Governments to ensure their proper implementation. New resources may be required in order to do so, but they are not a prerequisite, and their lack must not be used as an excuse for failing to act at all. It is well within the means of many national Governments to prevent some of the adversities which particularly affect women. Indeed, it is their responsibility to do so.	Needless to say, much depends on the political will of Governments to ensure their proper implementation.	Needless to say , much depends on the political will of Governments to ensure their proper implementation .	Needless to <mark>say</mark>, much depends on the political will of Governments to ensure their proper implementation.	Needless to say, much depends on the political will of Governments to	say	<mark>say</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Report of the Fourth World Conference on Women.	United Nations	1995
cffebe2a-fc0b-11ed-88fc-93f4be02dfa8	neigbor139.txt	"Like Jane Jacobs, Glaeser is big believer in observing what he sees around him. ""You don't really understand a city until you've actually walked in the streets,"" Glaeser says. ""That's what makes Ed a first rate applied theorist,"" says Gyourko. ""You've got to get your hands messy in the data. Sometimes data is just walking around."" While researching Triumph of the City, Glaeser explored places like Mumbai's Dharavi quarter, which was a ""completely magical experience."" Among the world's most densely populated places, Dharavi hums with entrepreneurial energy, with potters, tailors, and other craftsmen working side by side in cramped, ill-lit quarters."	That's what makes Ed a first rate applied theorist, says Gyourko.	That 's what makes Ed a first rate applied theorist ,  says Gyourko .	That's what makes Ed a first rate applied theorist, says Gyourko.	"theorist,"" says Gyourko."	says	<mark>says</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
cffebe2b-fc0b-11ed-88fc-93f4be02dfa8	neigbor46.txt	M. Promoting peaceful and inclusive societies for sustainable development, providing access to justice and building effective, accountable and inclusive institutions at all levels for persons with disabilities (Goal 16) Goal 16 sets ambitious targets to reduce all forms of violence, to ensure access to justice for all, to build effective, accountable and inclusive institutions and to ensure responsive, inclusive, accountable and representative decision-making leaving no one behind, among others. Yet, for persons with disabilities, various barriers continue to hinder access to justice, to information, to public services and to decisionmaking: discrimination and stigma, lack of access and of accessibility, limited representation of persons with disabilities in decision-making, insufficient legal protection and remaining discriminatory laws and policies, particularly electoral laws and laws regulating access to justice and to information. Negative attitudes from society also make persons with disabilities more vulnerable to violence.	Yet, for persons with disabilities, various barriers continue to hinder access to justice, to information, to public services and to decisionmaking: discrimination and stigma, lack of access and of accessibility, limited representation of persons with disabilities in decision-making, insufficient legal protection and remaining discriminatory laws and policies, particularly electoral laws and laws regulating access to justice and to information.	Yet , for persons with disabilities , various barriers continue to hinder access to justice , to information , to public services and to decisionmaking : discrimination and stigma , lack of access and of accessibility , limited representation of persons with disabilities in decision-making , insufficient legal protection and remaining discriminatory laws and policies , particularly electoral laws and laws regulating access to justice and to information .	Yet, for persons with disabilities, various barriers continue to hinder access to justice, to information, to public services and to decisionmaking: discrimination and <mark>stigma</mark>, lack of access and of accessibility, limited representation of persons with disabilities in decision-making, insufficient legal protection and remaining discriminatory laws and policies, particularly electoral laws and laws regulating access to justice and to information.	discrimination and stigma, lack of access and of accessibility, limited representation	stigma	<mark>stigma</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	UN Disability and Development Report – Realizing the SDGs by, for and with persons with disabilities	United Nations	2019
cffebe2c-fc0b-11ed-88fc-93f4be02dfa8	neigbor46.txt	Interpersonal violence is responsible for the death of half a million people each year and millions more suffer from non-fatal violence and associated negative consequences.737 Persons with disabilities are at an increased risk of interpersonal violence due to stigma and discrimination, exclusion from education and employment, communication barriers and a lack of social support.738 International normative frameworks on protecting persons with disabilities from violence SDG target 16.1 calls for reducing all forms of violence and related death rates everywhere and target 16.2 calls for ending abuse, exploitation, trafficking and all forms of violence against and torture of children. For persons with disabilities, achieving these two targets is in line with article 16 of the CRPD, which specifies that States Parties should take all appropriate legislative, administrative, social, educational and other measures to protect persons with disabilities, both within and outside the home, from all forms of exploitation, violence and abuse, including their gender-based aspects.	Interpersonal violence is responsible for the death of half a million people each year and millions more suffer from non-fatal violence and associated negative consequences.737 Persons with disabilities are at an increased risk of interpersonal violence due to stigma and discrimination, exclusion from education and employment, communication barriers and a lack of social support.738 International normative frameworks on protecting persons with disabilities from violence SDG target 16.1 calls for reducing all forms of violence and related death rates everywhere and target 16.2 calls for ending abuse, exploitation, trafficking and all forms of violence against and torture of children.	Interpersonal violence is responsible for the death of half a million people each year and millions more suffer from non fatal                                                                                                                      violence and associated negative consequences.737 Persons with disabilities are at an increased risk of interpersonal violence due to stigma and discrimination , exclusion from education and employment , communication barriers and a lack of social support.738 International normative frameworks on protecting persons with disabilities from violence SDG target 16.1 calls for reducing all forms of violence and related death rates everywhere and target 16.2 calls for ending abuse , exploitation , trafficking and all forms of violence against and torture of children .	Interpersonal violence is responsible for the death of half a million people each year and millions more suffer from non-fatal violence and associated negative consequences.737 Persons with disabilities are at an increased risk of interpersonal violence due to <mark>stigma</mark> and discrimination, exclusion from education and employment, communication barriers and a lack of social support.738 International normative frameworks on protecting persons with disabilities from violence SDG target 16.1 calls for reducing all forms of violence and related death rates everywhere and target 16.2 calls for ending abuse, exploitation, trafficking and all forms of violence against and torture of children.	due to stigma and discrimination, exclusion from education and employment, communication	stigma	<mark>stigma</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	b	UN Disability and Development Report – Realizing the SDGs by, for and with persons with disabilities	United Nations	2019
cffebe2d-fc0b-11ed-88fc-93f4be02dfa8	neigbor5.txt	The United States and stakeholders also have concerns about a lack of transparency associated with the Community Rolling Action Plan (CoRAP). CoRAP is part of the REACH substance evaluation process and is updated every March. Its purpose is to allow Member States and the European Chemicals Authority (ECHA) to prioritize substances they suspect of being hazardous to human health or the environment. Depending on the outcome of the evaluation, a substance evaluated under CoRAP may be considered for classification as a substance of very high concern and become subject to authorization and restriction procedures. It is also possible that after evaluation, a substance will be found to pose no such risk. ECHA has established criteria for selecting substances for placement on the list. These criteria address concerns about hazard, exposure, and tonnage. Member States are encouraged, but not obliged, to use the ECHA criteria. ECHA published the most recent CoRAP list on March 20, 2018. It contains 108 substances for evaluation by the Member States. CoRAP preliminary reports should be made available to interested U.S. companies, even if they have not yet registered the particular substance, but the reports are made available only to registrants. The EU should undertake to improve the transparency of the CoRAP process, including by publishing CoRAP preliminary reports, which would both contribute to the EU's objectives and address U.S. stakeholders' concerns by helping reduce costs.	Its purpose is to allow Member States and the European Chemicals Authority (ECHA) to prioritize substances they suspect of being hazardous to human health or the environment.	Its purpose is to allow Member States and the European Chemicals Authority ( ECHA ) to prioritize substances they suspect of being hazardous to human health or the environment .	Its purpose is to allow Member States and the European Chemicals Authority (ECHA) to prioritize substances they <mark>suspect</mark> of being hazardous to human health or the environment.	prioritize substances they suspect of being hazardous to human health or the environment.	suspect	<mark>suspect</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The 2019 National Trade Estimate Report on Foreign Trade Barriers (NTE)	The Office of the United States Trade Representative (USTR): Samuel Gruber, Julie McNees, Nathaniel Moulton, Lida Weinstock, Robert E. Lighthizer	2019
