uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffec02d-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	"Afghans across the country remained at risk of torture and other ill-treatment, with little progress towards curbing impunity. The UN Committee against Torture found ""widespread acceptance and legitimation of torture in Afghan society"". Many of those suspected of criminal responsibility continued to hold official executive positions, including in government. The Committee also found that detainees held by the National Directorate of Security, the Afghan National Police and the Afghan Local Police were subject to ""beatings, electric shocks, suspensions, threats, sexual abuse, and other forms of mental and physical abuse"". UNAMA and OHCHR investigators who had interviewed 469 detainees said that 39% of them gave credible accounts of torture and other illtreatment during their arrest and interrogation. In March the government enacted an AntiTorture Law, which criminalized torture but did not provide for restitution or compensation to victims. Armed groups including the Taliban continued to commit crimes under international law, including killings, torture and other abuses as punishment for perceived crimes or offences. The executions and severe punishments imposed by the parallel justice system amounted to criminal acts under the law, and in some circumstances could amount to war crimes."	Armed groups including the Taliban continued to commit crimes under international law, including killings, torture and other abuses as punishment for perceived crimes or offences.	Armed groups including the Taliban continued to commit crimes under international law , including killings , torture and other abuses as punishment for perceived crimes or offences .	Armed groups including the Taliban continued to commit crimes under international law, including killings, torture and other abuses as punishment for <mark>perceived</mark> crimes or offences.	as punishment for perceived crimes or offences.	perceived	<mark>perceived</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
cffec02e-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	PIs are concerned about a perceived constraint in the use of ICRISAT germplasm, as MTA agreement conditions do not allow for plant patenting. ICRISAT material is not available through USDA.	PIs are concerned about a perceived constraint in the use of ICRISAT germplasm, as MTA agreement conditions do not allow for plant patenting.	PIs are concerned about a perceived constraint in the use of ICRISAT germplasm , as MTA agreement conditions do not allow for plant patenting .	PIs are concerned about a <mark>perceived</mark> constraint in the use of ICRISAT germplasm, as MTA agreement conditions do not allow for plant patenting.	concerned about a perceived constraint in the use of ICRISAT germplasm, as MTA	perceived	<mark>perceived</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffec02f-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	Official statistics released in November stated that more than 40,000 crimes against Scheduled Castes were reported in 2016. Several incidents were reported of members of dominant castes attacking Dalits for accessing public and social spaces or for perceived caste transgressions. In May, two Dalit men were killed, several injured, and dozens of Dalit homes burned by dominant caste men in Saharanpur, Uttar Pradesh, following a clash between members of the communities. In August, S. Anitha, a 17-year-old Dalit girl who had campaigned against the introduction of a uniform national 190 Amnesty International Report 2017/18 exam for admission to medical colleges, committed suicide, sparking protests in Tamil Nadu. Protesters said the exam would disadvantage students from marginalized backgrounds. Activists said that at least 90 Dalits employed as manual scavengers died during the year while cleaning sewers, despite the practice being prohibited. Many of those killed were illegally employed by government agencies. In August, the Delhi state government said that people who employed manual scavengers would be prosecuted for manslaughter. In November, the UN Special Rapporteur on safe drinking water and sanitation expressed concern that the government's emphasis on building new toilets as part of its Clean India Mission could prolong manual scavenging.	Several incidents were reported of members of dominant castes attacking Dalits for accessing public and social spaces or for perceived caste transgressions.	Several incidents were reported of members of dominant castes attacking Dalits for accessing public and social spaces or for perceived caste transgressions .	Several incidents were reported of members of dominant castes attacking Dalits for accessing public and social spaces or for <mark>perceived</mark> caste transgressions.	spaces or for perceived caste transgressions.	perceived	<mark>perceived</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
cffec030-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	"Public order and counter-terrorism concerns, real and perceived, dominated the political agenda. The authorities relentlessly invoked national security issues to justify ever harsher restrictions on perceived dissent, on the grounds that these measures ensured stability and preserved cultural traditions. The UN Special Rapporteur on the right to freedom of opinion and expression noted in his June report that since his 2016 visit to Tajikistan the ""draconian restrictions on opposition voices and the squeezing of civil society"" had continued to worsen. He concluded that ""the Government is obligated under human rights law to reconsider its entire approach to restricting the opposition, the media, the Internet, and civil society as a whole."""	Public order and counter-terrorism concerns, real and perceived, dominated the political agenda.	Public order and counter-terrorism concerns , real and perceived , dominated the political agenda .	Public order and counter-terrorism concerns, real and <mark>perceived</mark>, dominated the political agenda.	, real and perceived, dominated the political agenda.	perceived	<mark>perceived</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
cffec031-fc0b-11ed-88fc-93f4be02dfa8	neigbor190.txt	Q2. If the AML laws and/or regulations became effective in the last 2 years, what were the requirements of the previous AML regime? A2. There are different standards for each type of financial institution. Some AML regulations became effective in the last two years, mainly to regulate the activity of the Societies for Saving and Loans, Investment Funds, Investment advisers and Entity of Saving and Popular Credits. The main change was the strengthening of KYC and the obligation of the annual audit.	Some AML regulations became effective in the last two years, mainly to regulate the activity of the Societies for Saving and Loans, Investment Funds, Investment advisers and Entity of Saving and Popular Credits.	Some AML regulations became effective in the last two years , mainly to regulate the activity of the Societies for Saving and Loans , Investment Funds , Investment advisers and Entity of Saving and Popular Credits .	Some AML regulations became effective in the last two years, mainly to regulate the activity of the Societies for Saving and Loans, Investment Funds, Investment advisers and Entity of Saving and <mark>Popular</mark> Credits.	Saving and Popular Credits.	Popular	<mark>Popular</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	Know Your Customer: Quick Reference Guide	PWC	2016
cffec032-fc0b-11ed-88fc-93f4be02dfa8	neigbor87.txt	IN1. Which institutions played a key role in the recovery period?. Consider the relative importance of the different institutions. For example: Institutions * District administration * District directorates: health, education, social action * INGC - District delegation * NGOs working in the district * CBOs in the district (OMM, OJM etc.) * Churches * Any informal institutions - savings and loan, labor unions, etc. * Private sector Direct questions to the institutions about their activities Name of Institution/Description Activities during the emergency Activities in recovery period In2. Did the institutions function well during the recovery period, in terms of addressing the needs of the affected populations? Are there differences between the institutions? If so, describe them. What are the reasons for such differences? 2.1 Does the institution still have a presence in the district? 2.2 Did the programs or interventions change during the post-emergency period? 2.3 What led to the changes? 2.4 Describe current programs. 2.5 What are the population's needs at the present time? 2.6 Is someone addressing those needs? 2.7 Are there links between the institutions in the zone - how do they collaborate? IN3. Have the institutions created an opening for popular participation during the project cycle? Have the institutions undertaken any advocacy work? Or have they helped populations to gain access to resources? Interview institutions that still have a local presence - take care to avoid repeating questions that have already been asked.	Have the institutions created an opening for popular participation during the project cycle?	Have the institutions created an opening for popular participation during the project cycle ?	Have the institutions created an opening for <mark>popular</mark> participation during the project cycle?	opening for popular participation during the project cycle?	popular	<mark>popular</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	Learning Lessons from Disaster Recovery: The Case of Mozambique	Peter Wiles, Kerry Selvester, Lourdes Fidalgo	2005
cffec033-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	Source: Euromonitor International (overall percentages based on interviews with companies, recruitment agencies, educational centres and government bodies, sum adds up to over 100% as individuals were able to provide more than one response) %,T! $,T! ')T! D6H450340?! 263a/0F! O01>H>1m/9! WHO is creating demand for English education? - %, (2010) English language quantitative indicators ! Euromonitor International Page 106 Increased foreign study predicted Each year 2,000-3,000 students go to the UK for higher education, according to the Refugee and Migratory Movements Research Unit (RMMRU). The UK, Australia and Canada are the most popular destinations for overseas study. According to RMMRU, levels of student migration are expected to rise in future as more young people seek opportunities abroad, with improving English language skills cited as one of the most important factors. Several projects were undertaken during the review period by non-governmental organisations (NGOs) with funds from the World Bank. These typically aimed to improve overall efficiency in schools, as well as improve access to education. They included projects to recruit more female teachers and improve school management and the curriculum. Projects were also launched to improve teacher training and expand the existing scholarship programme. While not specifically promoting the English language, these improvements will have a significant and positive impact on the standard of English language education in Bangladesh. Four out of five education centres stated that the UK is the leading destination for Bangladeshi students, with 58% indicating the UK as a preferred destination. The UK is followed by the US and other European countries, with 38% and 32% of students indicating them as potential study locations. Some educational centres, however, also stated that Asian countries are becoming increasingly popular.	The UK, Australia and Canada are the most popular destinations for overseas study.	The UK , Australia and Canada are the most popular destinations for overseas study .	The UK, Australia and Canada are the most <mark>popular</mark> destinations for overseas study.	the most popular destinations for overseas study.	popular	<mark>popular</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffec034-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	"Source: Euromonitor International (interviews with educational centres) Note: 1: Public education fees include tuition, food and school materials not paid for by the government, the cost of which must be covered by parents '+(! "")(! _()! <5>H/?4! E43>*A5>H/?4! <MV9>G! Going to school - how much does it cost? - US$/per term, (2010) English language quantitative indicators ! Euromonitor International Page 39 State universities popular due to affordability For state universities, tuition fees are around US$112 (CFA53,000), whereas for private universities the average cost on average of US$1,060 (CFA500,000) annually. Other private universities charge up to US$1,800 (CFA850,000) annually. The University of Buea, which teaches in English, is one of the few universities in Cameroon that charges US$116 (CFA55,000) per annum, although this includes additional payments such as medical fees. The competition between state and government universities is high. However, the state continues to educate the largest number of students because of the affordability of its universities. France remains the preferred foreign destination for higher education. This is due to volume agreements and the scholarships France offers every year to international students, particularly students from poorer countries, such as Cameroon."	Euromonitor International Page 39 State universities popular due to affordability For state universities, tuition fees are around US$112 (CFA53,000), whereas for private universities the average cost on average of US$1,060 (CFA500,000) annually.	Euromonitor International Page 39 State universities popular due to affordability For state universities , tuition fees are around US $ 112 ( CFA53 ,000 ) , whereas for private universities the average cost on average of US $ 1,060 ( CFA500 ,000 ) annually .	Euromonitor International Page 39 State universities <mark>popular</mark> due to affordability For state universities, tuition fees are around US$112 (CFA53,000), whereas for private universities the average cost on average of US$1,060 (CFA500,000) annually.	State universities popular due to affordability For state universities, tuition fees are	popular	<mark>popular</mark>	3	2	Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffec035-fc0b-11ed-88fc-93f4be02dfa8	neigbor187.txt	Swarna (MTU 7029), a derivative of Mahsuri, is the most popular improved rice variety that is grown in a large number of states. In 1999, it was grown on about 12% of India's rice land. The other popular varieties are Vijeta (Mtu 1001), Samba Mahsuri (Bpt 5204), Mahsuri, Lalat, IR64, and IR36.	Swarna (MTU 7029), a derivative of Mahsuri, is the most popular improved rice variety that is grown in a large number of states.	Swarna ( MTU 7029 ) , a derivative of Mahsuri , is the most popular improved rice variety that is grown in a large number of states .	Swarna (MTU 7029), a derivative of Mahsuri, is the most <mark>popular</mark> improved rice variety that is grown in a large number of states.	the most popular improved rice variety that is grown in a large number	popular	<mark>popular</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	b	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
cffec036-fc0b-11ed-88fc-93f4be02dfa8	neigbor169.txt	Still, the above-mentioned criteria have been subject to criticism. It isdifficult to define the informal sector in a dichotomized manner (Benjamin and Mbaye 2012). Existing definitions do not sufficiently distinguish between formal and informal firms. Some scholars prefer to coin the informal sector as a 'continuum' with different degrees of formality (Steel and Snodgrass 2008). On that ground, Benjamin and Mbaye (2012) establish criteria to classify firms in six different levels of informality.	Some scholars prefer to coin the informal sector as a 'continuum' with different degrees of formality (Steel and Snodgrass 2008).	Some scholars prefer to coin the informal sector as a ' continuum ' with different degrees of formality ( Steel and Snodgrass 2008 ) .	Some scholars <mark>prefer</mark> to coin the informal sector as a 'continuum' with different degrees of formality (Steel and Snodgrass 2008).	Some scholars prefer to coin the informal sector as a 'continuum'	prefer	<mark>prefer</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
cffec037-fc0b-11ed-88fc-93f4be02dfa8	neigbor27.txt	In the other three countries, enforcement has been less robust. In Sierra Leone, restrictions on the number of people using public transport are not being observed, though the interdistrict travel ban is being enforced. In Bangladesh, many people have openly flouted restrictions and gathered in public, especially during the evenings as people celebrated the holy month of Ramadan. In Pakistan, although Article 245 has been invoked allowing for the military to aid civil authorities, which can then take any measures necessary, the government has, so far, preferred to work in a consensual manner instead of using force. While police have been stationed at mosques, they have generally not enforced social distancing rules.	In Pakistan, although Article 245 has been invoked allowing for the military to aid civil authorities, which can then take any measures necessary, the government has, so far, preferred to work in a consensual manner instead of using force.	In Pakistan , although Article 245 has been invoked allowing for the military to aid civil authorities , which can then take any measures necessary , the government has , so far , preferred to work in a consensual manner instead of using force .	In Pakistan, although Article 245 has been invoked allowing for the military to aid civil authorities, which can then take any measures necessary, the government has, so far, <mark>preferred</mark> to work in a consensual manner instead of using force.	so far, preferred to work in a consensual manner instead of using force	preferred	<mark>preferred</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
cffec038-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	In the Philippines, Leyte State University scientists have trained villagers and assisted in the development of small-scale peanut processing enterprises, mainly by women (UGA04). Villagers have adopted manual sorting technology and are now producing aflatoxinfree new and traditional peanut products with better packaging with increased shelf life. The scientists continue to optimize and improve traditional products that are preferred by local consumers. Local Government Units have started to support the development of similar agro-processing enterprises in other villages.	The scientists continue to optimize and improve traditional products that are preferred by local consumers.	The scientists continue to optimize and improve traditional products that are preferred by local consumers .	The scientists continue to optimize and improve traditional products that are <mark>preferred</mark> by local consumers.	products that are preferred by local consumers.	preferred	<mark>preferred</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffec039-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	In Malawi in four years of testing, ICGV-SM 99568 (a short-duration, rosette-resistant line) has potential in that it is relatively large-seeded, relatively more stable irrespective of soil moisture status, hence preferred by many farmers. Rosette incidences were low to moderate, ranging from 5- 30%.	In Malawi in four years of testing, ICGV-SM 99568 (a short-duration, rosette-resistant line) has potential in that it is relatively large-seeded, relatively more stable irrespective of soil moisture status, hence preferred by many farmers.	In Malawi in four years of testing , ICGV-SM 99568 ( a short-duration , rosette-resistant line ) has potential in that it is relatively large-seeded , relatively more stable irrespective of soil moisture status , hence preferred by many farmers .	In Malawi in four years of testing, ICGV-SM 99568 (a short-duration, rosette-resistant line) has potential in that it is relatively large-seeded, relatively more stable irrespective of soil moisture status, hence <mark>preferred</mark> by many farmers.	status, hence preferred by many farmers.	preferred	<mark>preferred</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffec03a-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	Specific: Peanut CRSP to continue supporting the project in Bulgaria in the next phase. Expand collaboration to include technology transfer activities involving the private food industry to promote commercialization of successfully tested peanut products preferred by Bulgarian consumers. To facilitate the food industry linkage, U.S. and Bulgarian Project Investigators should review and modify the Industry Incubator Model developed in the Philippines (UGA04) to suit specific situations in Bulgaria.	Expand collaboration to include technology transfer activities involving the private food industry to promote commercialization of successfully tested peanut products preferred by Bulgarian consumers.	Expand collaboration to include technology transfer activities involving the private food industry to promote commercialization of successfully tested peanut products preferred by Bulgarian consumers .	Expand collaboration to include technology transfer activities involving the private food industry to promote commercialization of successfully tested peanut products <mark>preferred</mark> by Bulgarian consumers.	tested peanut products preferred by Bulgarian consumers.	preferred	<mark>preferred</mark>	3	2	Not belief/attitude<::>Belief/attitude	1	tie	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffec03b-fc0b-11ed-88fc-93f4be02dfa8	neigbor169.txt	Figure4.8 Most individuals with no formal education declare preferring selfemployment Figure4.9 Female and individuals outside Abidjan are more likely to declare preferring self-employment Source: ENSETE 2013; authors' display. Source: Ensete 2013; authors' display. 21.4 23.2 45.3 14.6 13.6 62.2 9.6 36.4 27.5 13.2 26.8 45.8 9.4 10.5 70.1 8.4 Male female Abidjan other urban rural 0% 20% 40% 60% 80% 100% indifferent and other self-employment public wage private wage 2.9 8.8 18.2 37.7 53.7 43.6 10.1 15.4 21.4 25.6 23.7 37.4 77.9 64.2 50.5 27.5 14.9 10.8 9.2 11.6 9.8 9.2 7.7 8.2 0% 20% 40% 60% 80% 100% indifferent and other self-employment public wage private wage no education primary incomplete primary complete SEC. Complete upper SEC. COMPLETE POSTSECONDARY Qualitative data also provide additional insights as to why some individuals may prefer self-employment as opposed to other types of work. Factors such as the risk associated with informal private wage sector jobs and the role of social capital in job search were regularly mentioned by qualitative informants. Moreover, for individuals in rural areas, nonagricultural household enterprises represent a key source of diversification of the household income portfolio. Nonagricultural household enterprises are, for instance, used as a buffer or a complementary activity to mitigate harvest risks (see Box 4.3 for examples of pull factors from the qualitative work).	Figure4.8 Most individuals with no formal education declare preferring selfemployment Figure4.9 Female and individuals outside Abidjan are more likely to declare preferring self-employment Source: ENSETE 2013; authors' display.	Figure4.8 Most individuals with no formal education declare preferring selfemployment Figure4.9 Female and individuals outside Abidjan are more likely to declare preferring self-employment Source : ENSETE 2013 ; authors ' display .	Figure4.8 Most individuals with no formal education declare preferring selfemployment Figure4.9 Female and individuals outside Abidjan are more likely to declare <mark>preferring</mark> self-employment Source: ENSETE 2013; authors' display.	likely to declare preferring self-employment Source: ENSETE 2013; authors' display.	preferring	<mark>preferring</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
cffec03c-fc0b-11ed-88fc-93f4be02dfa8	neigbor104.txt	CARICOM member states grant authorization to practice nursing via registration or licensure. Authorization is granted after the nursing professional has completed the education and training requirements set forth by CARICOM, as well as the respective nursing council or Ministry of Health. The majority of member states recognize authority to practice through registration; however, Grenada and Saint Lucia authorize practice by licensure. Haiti recognizes authority to practice by both licensure and registration.	The majority of member states recognize authority to practice through registration; however, Grenada and Saint Lucia authorize practice by licensure.	The majority of member states recognize authority to practice through registration ; however , Grenada and Saint Lucia authorize practice by licensure .	The majority of member states <mark>recognize</mark> authority to practice through registration; however, Grenada and Saint Lucia authorize practice by licensure.	majority of member states recognize	recognize	<mark>recognize</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	A Global Profile of Nursing Regulation, Education, and Practice	Journal of Nursing Regulation, Volume 10, Special Issue	2020
cffec03d-fc0b-11ed-88fc-93f4be02dfa8	neigbor231.txt	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome. Results show that the number of UNESCO cultural and natural sites, as well as intangible cultural heritage listings, keeps growing, indicating greater commitment to preserving some of the key attractions driving people to visit destinations. Encouragingly, Environmental Sustainability (pillar 9) scores have been boosted by the increase in environmental treaty ratifications and improved perceptions that T&T is being developed in a sustainable manner, all of which bodes well for natural resources and nature-based tourism. While this is promising, the enforcement of treaties and protected lands might not be enough to preserve natural resources, given that air pollution, deforestation and species endangerment have continued to rise over the last two years. Since the last edition of the report, the global average score for perceptions of the stringency and enforcement of environmental regulations improved by just 0.4%. Sadly, these perceptions declined the most in Sub-Saharan Africa, a region that already struggles to better utilize its natural assets. As a result, it is vital that T&T stakeholders recognize their role in environmental protection, or they run the risk of losing out on future nature tourism.	As a result, it is vital that T&T stakeholders recognize their role in environmental protection, or they run the risk of losing out on future nature tourism.	As a result , it is vital that T & T stakeholders recognize their role in environmental protection , or they run the risk of losing out on future nature tourism .	As a result, it is vital that T&T stakeholders <mark>recognize</mark> their role in environmental protection, or they run the risk of losing out on future nature tourism.	recognize their role in environmental protection, or they	recognize	<mark>recognize</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
cffec03e-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"Related to the humanitarian-development-peace nexus is the active engagement of women's organizations in peace and security issues. The focus on women's leadership in peace and security issues in this section is not meant to subscribe to essentialist notions that women are more inherently peaceful than other genders, but rather to recognize that rigorous research on women, peace, and security contains evidence on the importance of women's leadership. The peace and security agenda is a critical element of LHL because it addresses the root causes of the needs and crises to which humanitarian organizations are responding. A report from the International Peace Institute analyzing 40 in-depth country case studies found that ""when women participate and are able to exercise influence, there are positive effects for the likelihood of reaching a peace agreement, the text of the agreement that is produced, and the implementation that follows"" (O'Reilly et al. 2015, 11-12). Nanako Tamaru and Marie O'Reilly noted that ""women's organizations may bridge the gap between the formal process and their communities, particularly when government-led public engagement is absent or insufficient"" (2018, 21)."	The focus on women's leadership in peace and security issues in this section is not meant to subscribe to essentialist notions that women are more inherently peaceful than other genders, but rather to recognize that rigorous research on women, peace, and security contains evidence on the importance of women's leadership.	The focus on women 's leadership in peace and security issues in this section is not meant to subscribe to essentialist notions that women are more inherently peaceful than other genders , but rather to recognize that rigorous research on women , peace , and security contains evidence on the importance of women 's leadership .	The focus on women's leadership in peace and security issues in this section is not meant to subscribe to essentialist notions that women are more inherently peaceful than other genders, but rather to <mark>recognize</mark> that rigorous research on women, peace, and security contains evidence on the importance of women's leadership.	women are more inherently peaceful than other genders, but rather to recognize	recognize	<mark>recognize</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
cffec03f-fc0b-11ed-88fc-93f4be02dfa8	neigbor155.txt	In recent years, the scientific community has come to recognize that introduced species can cause massive ecological, economic, and social disruption. It has been estimated that the invasion of alien species currently poses one of the greatest threats to biodiversity, along with the direct transformation of natural habitats and climate change (Sala et al., 2000). The scale of the IAS problem is enormous; the global economic losses currently attributed to IAS exceed the total economic output of the African continent (Pimental, 2002). Social impacts of IAS are difficult to assess on a global scale. However, some recent, wellpublicized invasions demonstrate that the problems can be significant. For example: introduction of the Nile perch (Lates niloticus) transformed Lake Victoria fisheries and forced a restructuring of communal fishing practices (Bright 1998) and, in the United Kingdom, two introduced livestock diseases (mad cow disease = bovine spongiform encephalopathy and foot-and-mouth disease) caused significant financial losses to the livestock and tourist industries (Meyerson & Reaser, 2003). In the 1980s, the Scientific Committee on Problems in the Environment (SCOPE), a subsidiary body of the International Council of Scientific Unions (ICSU), recognized the global nature of the IAS problem and launched the first ever international program to synthesize information on the topic. This program was exceptionally successful; it provided the scientific community with major advances in understanding of the ecological factors that contribute to biological invasions, and increased appreciation among the public and policymakers of the threats IAS pose to both ecosystems and human well-being (Drake & Mooney, 1989).	In the 1980s, the Scientific Committee on Problems in the Environment (SCOPE), a subsidiary body of the International Council of Scientific Unions (ICSU), recognized the global nature of the IAS problem and launched the first ever international program to synthesize information on the topic.	In the 1980s , the Scientific Committee on Problems in the Environment ( SCOPE ) , a subsidiary body of the International Council of Scientific Unions ( ICSU ) , recognized the global nature of the IAS problem and launched the first ever international program to synthesize information on the topic .	In the 1980s, the Scientific Committee on Problems in the Environment (SCOPE), a subsidiary body of the International Council of Scientific Unions (ICSU), <mark>recognized</mark> the global nature of the IAS problem and launched the first ever international program to synthesize information on the topic.	Scientific Committee on Problems in the Environment (SCOPE), a subsidiary body of the International Council of Scientific Unions (ICSU), recognized	recognized	<mark>recognized</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Prevention and Management of Invasive Alien Species	Ian A.W. Macdonald, Jamie K. Reaser, Chris Bright, Laurie E. Neville, Geoffrey W. Howard, Sean T. Murphy, Guy Preston	2004
cffec040-fc0b-11ed-88fc-93f4be02dfa8	neigbor104.txt	General nurse midwife 3 years Age, 17-35 years. 10 + 2 academic pass with English and must have obtained a minimum of 40% at the qualifying examination and English individually from any recognized board. Candidates are also eligible from State Open School recognized by State Government and National Institute of Open School recognized by the central government. Science is preferable.	Candidates are also eligible from State Open School recognized by State Government and National Institute of Open School recognized by the central government.	Candidates are also eligible from State Open School recognized by State Government and National Institute of Open School recognized by the central government .	Candidates are also eligible from State Open School <mark>recognized</mark> by State Government and National Institute of Open School recognized by the central government.	recognized by State Government	recognized	<mark>recognized</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	A Global Profile of Nursing Regulation, Education, and Practice	Journal of Nursing Regulation, Volume 10, Special Issue	2020
cffec041-fc0b-11ed-88fc-93f4be02dfa8	neigbor15.txt	IOM produces a large number of research and analysis publications on migration. Given the Organization's focus on the provision of technical assistance and direct support to migrants and Member States, publications produced by IOM outside the realm of research and analysis typically include corporate reports (such as meeting/workshop reports and Migration Initiatives), training materials, handbooks and guides, and information materials for migrants (including graphic novels). It is worth acknowledging the mandate and context within which IOM operates, as well as its status as a United Nations-related organization.24 IOM's role as a service delivery agency over almost 70 years has necessarily shaped how it articulates aspects of migration, including the links between its operations and migration practice, as well as migration policy and governance. Programmatic data, for example, have been a mainstay of IOM migration data - a reflection of IOM's strong and enduring role in migration and displacement, including, for example, the support of internally displaced persons, the resettlement of refugees globally, health assessments, assistance to victims of human trafficking, and support to migrants returning home. Concomitantly, IOM has long recognized the need to support more nuanced understandings of migration, including through its focus on specific thematic areas, such as migration health and environmental migration.	Concomitantly, IOM has long recognized the need to support more nuanced understandings of migration, including through its focus on specific thematic areas, such as migration health and environmental migration.	Concomitantly , IOM has long recognized the need to support more nuanced understandings of migration , including through its focus on specific thematic areas , such as migration health and environmental migration .	Concomitantly, IOM has long <mark>recognized</mark> the need to support more nuanced understandings of migration, including through its focus on specific thematic areas, such as migration health and environmental migration.	IOM has long recognized	recognized	<mark>recognized</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
